datum,protistrana,geosize,joblines
2026-03-31,Prostějov,SPO,3
2026-03-31,Příbram,SPO,6
2026-03-31,SKLC3,SPO,2611
2026-03-31,SKLC3,BPO,585
2026-03-31,SKLC3,XPO,81
2026-03-31,SKLC3,XL,2
2026-03-31,Tábor,SPO,6
2026-03-31,Třebíč,SPO,4
2026-03-31,Zlín,SPO,9
2026-03-31,Ústí nad Labem,SPO,3
2026-03-31,Čakovice,SPO,24
2026-03-31,Čakovice,BPO,33
2026-03-31,České Budějovice,SPO,8
2026-04-01,Anděl,SPO,38
2026-04-01,Anděl,BPO,9
2026-04-01,Benešov,SPO,9
2026-04-01,Beroun,SPO,9
2026-04-01,Brno,SPO,52
2026-04-01,Brno,BPO,3
2026-04-01,Brno Lískovec,SPO,3
2026-04-01,Budějovická,SPO,55
2026-04-01,Chomutov,SPO,10
2026-04-01,Dejvice,SPO,5
2026-04-01,Děčín,SPO,7
2026-04-01,Frýdek-Místek,SPO,9
2026-04-01,Hradec,SPO,8
2026-04-01,Hradec,BPO,15
2026-04-01,Háje,SPO,39
2026-04-01,Háje,BPO,7
2026-04-01,Jihlava,SPO,6
2026-04-01,Karlovy Vary,SPO,5
2026-04-01,Kladno,SPO,8
2026-04-01,Kolín,SPO,13
2026-04-01,Kolín,BPO,1
2026-04-01,LCU,XPO,127
2026-04-01,LCU,XL,3
2026-04-01,LCU,VB,1
2026-04-01,Liberec,SPO,6
2026-04-01,Mladá Boleslav,SPO,3
2026-04-01,Most,SPO,9
2026-04-01,Mělník,SPO,5
2026-04-01,Olomouc,SPO,4
2026-04-01,Opava,SPO,4
2026-04-01,Ostrava,SPO,76
2026-04-01,Ostrava,BPO,15
2026-04-01,Pardubice,SPO,7
2026-04-01,Plzeň město,SPO,44
2026-04-01,Plzeň město,BPO,16
2026-04-01,Pobočka Chrášťany,SPO,43
2026-04-01,Pobočka Chrášťany,BPO,4
2026-04-01,Počernice,SPO,26
2026-04-01,Počernice,BPO,5
2026-04-01,Praha - centrála,SPO,481
2026-04-01,Praha - centrála,BPO,144
2026-04-01,Prostějov,SPO,12
2026-04-01,Příbram,SPO,9
2026-04-01,SKLC3,SPO,1369
2026-04-01,SKLC3,BPO,395
2026-04-01,SKLC3,XPO,30
2026-04-01,SKLC3,XL,1
2026-04-01,Tábor,SPO,5
2026-04-01,Třebíč,SPO,3
2026-04-01,Zlín,SPO,10
2026-04-01,Ústí nad Labem,SPO,4
2026-04-01,Čakovice,SPO,42
2026-04-01,Čakovice,BPO,18
2026-04-01,České Budějovice,SPO,3
2026-04-02,Anděl,SPO,26
2026-04-02,Anděl,BPO,10
2026-04-02,Benešov,SPO,2
2026-04-02,Beroun,SPO,1
2026-04-02,Brno,SPO,15
2026-04-02,Brno,BPO,1
2026-04-02,Brno Lískovec,SPO,2
2026-04-02,Budějovická,SPO,3
2026-04-02,Chomutov,SPO,1
2026-04-02,Děčín,SPO,2
2026-04-02,Frýdek-Místek,SPO,2
2026-04-02,Hradec,SPO,2
2026-04-02,Háje,SPO,13
2026-04-02,Háje,BPO,3
2026-04-02,Jihlava,SPO,1
2026-04-02,Karlovy Vary,SPO,4
2026-04-02,Kladno,SPO,2
2026-04-02,Kolín,SPO,2
2026-04-02,LCU,BPO,1
2026-04-02,LCU,XPO,143
2026-04-02,LCU,XL,2
2026-04-02,LCU,VB,1
2026-04-02,Most,SPO,2
2026-04-02,Mělník,SPO,1
2026-04-02,Olomouc,SPO,2
2026-04-02,Opava,SPO,1
2026-04-02,Ostrava,SPO,26
2026-04-02,Ostrava,BPO,4
2026-04-02,Pardubice,SPO,7
2026-04-02,Plzeň město,SPO,6
2026-04-02,Pobočka Chrášťany,SPO,9
2026-04-02,Pobočka Chrášťany,BPO,10
2026-04-02,Počernice,SPO,7
2026-04-02,Praha - centrála,SPO,144
2026-04-02,Praha - centrála,BPO,28
2026-04-02,Prostějov,SPO,3
2026-04-02,SKLC3,SPO,811
2026-04-02,SKLC3,BPO,122
2026-04-02,SKLC3,XPO,15
2026-04-02,Třebíč,SPO,1
2026-04-02,Zlín,SPO,1
2026-04-02,Čakovice,SPO,170
2026-04-02,Čakovice,BPO,26
2026-04-02,České Budějovice,SPO,1
2026-04-03,Anděl,SPO,66
2026-04-03,Anděl,BPO,5
2026-04-03,Benešov,SPO,21
2026-04-03,Beroun,SPO,19
2026-04-03,Brno,SPO,111
2026-04-03,Brno,BPO,16
2026-04-03,Brno Lískovec,SPO,22
2026-04-03,Budějovická,SPO,52
2026-04-03,Chomutov,SPO,11
2026-04-03,Dejvice,SPO,3
2026-04-03,Děčín,SPO,2
2026-04-03,Frýdek-Místek,SPO,15
2026-04-03,Hradec,SPO,14
2026-04-03,Háje,SPO,80
2026-04-03,Háje,BPO,15
2026-04-03,Jihlava,SPO,7
2026-04-03,Karlovy Vary,SPO,7
2026-04-03,Kladno,SPO,11
2026-04-03,Kolín,SPO,12
2026-04-03,LCU,XPO,101
2026-04-03,LCU,XL,3
2026-04-03,Liberec,SPO,10
2026-04-03,Mladá Boleslav,SPO,12
2026-04-03,Most,SPO,15
2026-04-03,Mělník,SPO,12
2026-04-03,Olomouc,SPO,21
2026-04-03,Opava,SPO,14
2026-04-03,Ostrava,SPO,168
2026-04-03,Ostrava,BPO,41
2026-04-03,Pardubice,SPO,7
2026-04-03,Plzeň město,SPO,79
2026-04-03,Plzeň město,BPO,17
2026-04-03,Pobočka Chrášťany,SPO,81
2026-04-03,Počernice,SPO,61
2026-04-03,Počernice,BPO,9
2026-04-03,Praha - centrála,SPO,855
2026-04-03,Praha - centrála,BPO,171
2026-04-03,Prostějov,SPO,8
2026-04-03,Příbram,SPO,8
2026-04-03,SKLC3,SPO,2159
2026-04-03,SKLC3,BPO,437
2026-04-03,SKLC3,XPO,61
2026-04-03,Tábor,SPO,13
2026-04-03,Tábor,BPO,4
2026-04-03,Třebíč,SPO,17
2026-04-03,Zlín,SPO,18
2026-04-03,Ústí nad Labem,SPO,15
2026-04-03,Čakovice,SPO,100
2026-04-03,Čakovice,BPO,37
2026-04-03,České Budějovice,SPO,18
2026-04-04,Anděl,SPO,28
2026-04-04,Anděl,BPO,2
2026-04-04,Benešov,SPO,13
2026-04-04,Beroun,SPO,6
2026-04-04,Brno,SPO,56
2026-04-04,Brno,BPO,16
2026-04-04,Brno Lískovec,SPO,8
2026-04-04,Budějovická,SPO,20
2026-04-04,Dejvice,SPO,1
2026-04-04,Děčín,SPO,3
2026-04-04,Frýdek-Místek,SPO,5
2026-04-04,Hradec,SPO,9
2026-04-04,Háje,SPO,30
2026-04-04,Háje,BPO,12
2026-04-04,Jihlava,SPO,8
2026-04-04,Karlovy Vary,SPO,3
2026-04-04,Kladno,SPO,10
2026-04-04,Kolín,SPO,1
2026-04-04,LCU,XPO,83
2026-04-04,LCU,XL,2
2026-04-04,Liberec,SPO,5
2026-04-04,Mladá Boleslav,SPO,2
2026-04-04,Most,SPO,1
2026-04-04,Mělník,SPO,5
2026-04-04,Olomouc,SPO,9
2026-04-04,Opava,SPO,1
2026-04-04,Ostrava,SPO,73
2026-04-04,Ostrava,BPO,13
2026-04-04,Pardubice,SPO,4
2026-04-04,Plzeň město,SPO,43
2026-04-04,Plzeň město,BPO,1
2026-04-04,Pobočka Chrášťany,SPO,38
2026-04-04,Pobočka Chrášťany,BPO,4
2026-04-04,Počernice,SPO,11
2026-04-04,Počernice,BPO,6
2026-04-04,Praha - centrála,SPO,464
2026-04-04,Praha - centrála,BPO,108
2026-04-04,Prostějov,SPO,1
2026-04-04,Příbram,SPO,2
2026-04-04,SKLC3,SPO,1290
2026-04-04,SKLC3,BPO,270
2026-04-04,SKLC3,XPO,59
2026-04-04,Tábor,SPO,11
2026-04-04,Třebíč,SPO,2
2026-04-04,Zlín,SPO,3
2026-04-04,Ústí nad Labem,SPO,5
2026-04-04,Čakovice,SPO,46
2026-04-04,Čakovice,BPO,34
2026-04-04,České Budějovice,SPO,10
2026-04-05,Anděl,SPO,36
2026-04-05,Anděl,BPO,1
2026-04-05,Benešov,SPO,4
2026-04-05,Beroun,SPO,4
2026-04-05,Brno,SPO,34
2026-04-05,Brno,BPO,5
2026-04-05,Brno Lískovec,SPO,6
2026-04-05,Budějovická,SPO,18
2026-04-05,Chomutov,SPO,2
2026-04-05,Dejvice,SPO,4
2026-04-05,Děčín,SPO,1
2026-04-05,Frýdek-Místek,SPO,12
2026-04-05,Hradec,SPO,12
2026-04-05,Háje,SPO,38
2026-04-05,Háje,BPO,6
2026-04-05,Jihlava,SPO,9
2026-04-05,Karlovy Vary,SPO,4
2026-04-05,Kladno,SPO,11
2026-04-05,Kolín,SPO,10
2026-04-05,LCU,BPO,1
2026-04-05,LCU,XPO,99
2026-04-05,LCU,XL,1
2026-04-05,Liberec,SPO,10
2026-04-05,Mladá Boleslav,SPO,4
2026-04-05,Most,SPO,2
2026-04-05,Most,BPO,1
2026-04-05,Mělník,SPO,12
2026-04-05,Olomouc,SPO,8
2026-04-05,Opava,SPO,2
2026-04-05,Ostrava,SPO,93
2026-04-05,Ostrava,BPO,9
2026-04-05,Pardubice,SPO,7
2026-04-05,Plzeň město,SPO,41
2026-04-05,Plzeň město,BPO,12
2026-04-05,Pobočka Chrášťany,SPO,43
2026-04-05,Počernice,SPO,23
2026-04-05,Počernice,BPO,10
2026-04-05,Praha - centrála,SPO,471
2026-04-05,Praha - centrála,BPO,119
2026-04-05,Prostějov,SPO,4
2026-04-05,Příbram,SPO,5
2026-04-05,SKLC3,SPO,1251
2026-04-05,SKLC3,BPO,254
2026-04-05,SKLC3,XPO,38
2026-04-05,Tábor,SPO,4
2026-04-05,Třebíč,SPO,4
2026-04-05,Zlín,SPO,10
2026-04-05,Ústí nad Labem,SPO,7
2026-04-05,Čakovice,SPO,58
2026-04-05,Čakovice,BPO,5
2026-04-05,České Budějovice,SPO,8
2026-04-06,Anděl,SPO,20
2026-04-06,Anděl,BPO,6
2026-04-06,Benešov,SPO,8
2026-04-06,Beroun,SPO,5
2026-04-06,Brno,SPO,25
2026-04-06,Brno,BPO,18
2026-04-06,Brno Lískovec,SPO,2
2026-04-06,Budějovická,SPO,15
2026-04-06,Budějovická,BPO,3
2026-04-06,Chomutov,SPO,4
2026-04-06,Dejvice,SPO,10
2026-04-06,Děčín,SPO,2
2026-04-06,Frýdek-Místek,SPO,8
2026-04-06,Frýdek-Místek,BPO,1
2026-04-06,Hradec,SPO,5
2026-04-06,Hradec,BPO,1
2026-04-06,Háje,SPO,22
2026-04-06,Háje,BPO,5
2026-04-06,Jihlava,SPO,1
2026-04-06,Karlovy Vary,SPO,5
2026-04-06,Kladno,SPO,8
2026-04-06,Kladno,BPO,2
2026-04-06,Kolín,SPO,3
2026-04-06,LCU,XPO,129
2026-04-06,LCU,XL,5
2026-04-06,Liberec,SPO,6
2026-04-06,Mladá Boleslav,SPO,2
2026-04-06,Most,SPO,2
2026-04-06,Mělník,SPO,5
2026-04-06,Olomouc,SPO,4
2026-04-06,Opava,SPO,3
2026-04-06,Ostrava,SPO,72
2026-04-06,Ostrava,BPO,15
2026-04-06,Pardubice,SPO,4
2026-04-06,Plzeň město,SPO,17
2026-04-06,Pobočka Chrášťany,SPO,25
2026-04-06,Počernice,SPO,13
2026-04-06,Počernice,BPO,2
2026-04-06,Praha - centrála,SPO,359
2026-04-06,Praha - centrála,BPO,93
2026-04-06,Prostějov,SPO,2
2026-04-06,Příbram,SPO,3
2026-04-06,SKLC3,SPO,1042
2026-04-06,SKLC3,BPO,272
2026-04-06,SKLC3,XPO,64
2026-04-06,Tábor,SPO,4
2026-04-06,Třebíč,SPO,1
2026-04-06,Zlín,SPO,2
2026-04-06,Ústí nad Labem,SPO,2
2026-04-06,Čakovice,SPO,53
2026-04-06,Čakovice,BPO,11
2026-04-06,České Budějovice,SPO,3
2026-04-07,Anděl,SPO,16
2026-04-07,Anděl,BPO,1
2026-04-07,Benešov,SPO,5
2026-04-07,Beroun,SPO,2
2026-04-07,Brno,SPO,20
2026-04-07,Brno Lískovec,SPO,1
2026-04-07,Budějovická,SPO,6
2026-04-07,Chomutov,SPO,2
2026-04-07,Dejvice,SPO,3
2026-04-07,Frýdek-Místek,SPO,1
2026-04-07,Hradec,SPO,2
2026-04-07,Háje,SPO,24
2026-04-07,Háje,BPO,8
2026-04-07,Karlovy Vary,SPO,1
2026-04-07,Kladno,SPO,2
2026-04-07,LCU,SPO,1
2026-04-07,LCU,XPO,78
2026-04-07,LCU,XL,6
2026-04-07,Liberec,SPO,1
2026-04-07,Mladá Boleslav,SPO,3
2026-04-07,Mělník,SPO,1
2026-04-07,Olomouc,SPO,7
2026-04-07,Ostrava,SPO,54
2026-04-07,Ostrava,BPO,9
2026-04-07,Plzeň město,SPO,11
2026-04-07,Pobočka Chrášťany,SPO,13
2026-04-07,Počernice,SPO,6
2026-04-07,Počernice,BPO,2
2026-04-07,Praha - centrála,SPO,299
2026-04-07,Praha - centrála,BPO,92
2026-04-07,Příbram,SPO,4
2026-04-07,SKLC3,SPO,2178
2026-04-07,SKLC3,BPO,650
2026-04-07,SKLC3,XPO,62
2026-04-07,Tábor,SPO,3
2026-04-07,Třebíč,SPO,1
2026-04-07,Zlín,SPO,1
2026-04-07,Ústí nad Labem,SPO,1
2026-04-07,Čakovice,SPO,14
2026-04-07,Čakovice,BPO,9
2026-04-07,České Budějovice,SPO,2
2026-04-08,Anděl,SPO,53
2026-04-08,Benešov,SPO,6
2026-04-08,Beroun,SPO,2
2026-04-08,Brno,SPO,62
2026-04-08,Brno,BPO,5
2026-04-08,Brno Lískovec,SPO,11
2026-04-08,Brno Lískovec,BPO,2
2026-04-08,Budějovická,SPO,15
2026-04-08,Chomutov,SPO,8
2026-04-08,Dejvice,SPO,16
2026-04-08,Děčín,SPO,5
2026-04-08,Frýdek-Místek,SPO,9
2026-04-08,Hradec,SPO,15
2026-04-08,Háje,SPO,44
2026-04-08,Háje,BPO,8
2026-04-08,Jihlava,SPO,3
2026-04-08,Karlovy Vary,SPO,4
2026-04-08,Kladno,SPO,13
2026-04-08,Kolín,SPO,5
2026-04-08,LCU,XPO,85
2026-04-08,LCU,XL,10
2026-04-08,LCU,VB,1
2026-04-08,Liberec,SPO,3
2026-04-08,Mladá Boleslav,SPO,6
2026-04-08,Most,SPO,12
2026-04-08,Mělník,SPO,9
2026-04-08,Olomouc,SPO,14
2026-04-08,Opava,SPO,3
2026-04-08,Ostrava,SPO,93
2026-04-08,Ostrava,BPO,26
2026-04-08,Pardubice,SPO,4
2026-04-08,Plzeň město,SPO,45
2026-04-08,Pobočka Chrášťany,SPO,36
2026-04-08,Pobočka Chrášťany,BPO,7
2026-04-08,Počernice,SPO,24
2026-04-08,Počernice,BPO,2
2026-04-08,Praha - centrála,SPO,513
2026-04-08,Praha - centrála,BPO,100
2026-04-08,Prostějov,SPO,4
2026-04-08,Příbram,SPO,2
2026-04-08,SKLC3,SPO,1778
2026-04-08,SKLC3,BPO,663
2026-04-08,SKLC3,XPO,29
2026-04-08,Tábor,SPO,7
2026-04-08,Třebíč,SPO,6
2026-04-08,Zlín,SPO,6
2026-04-08,Ústí nad Labem,SPO,2
2026-04-08,Čakovice,SPO,48
2026-04-08,Čakovice,BPO,6
2026-04-08,České Budějovice,SPO,1
2026-04-08,České Budějovice,BPO,2
2026-04-09,Anděl,SPO,32
2026-04-09,Anděl,BPO,6
2026-04-09,Benešov,SPO,13
2026-04-09,Beroun,SPO,8
2026-04-09,Brno,SPO,45
2026-04-09,Brno,BPO,5
2026-04-09,Brno Lískovec,SPO,7
2026-04-09,Budějovická,SPO,20
2026-04-09,Budějovická,BPO,8
2026-04-09,Chomutov,SPO,4
2026-04-09,Dejvice,SPO,13
2026-04-09,Děčín,SPO,3
2026-04-09,Frýdek-Místek,SPO,6
2026-04-09,Hradec,SPO,6
2026-04-09,Háje,SPO,46
2026-04-09,Háje,BPO,12
2026-04-09,Jihlava,SPO,3
2026-04-09,Karlovy Vary,SPO,6
2026-04-09,Kladno,SPO,6
2026-04-09,Kolín,SPO,1
2026-04-09,LCU,XPO,61
2026-04-09,LCU,XL,7
2026-04-09,Liberec,SPO,5
2026-04-09,Mladá Boleslav,SPO,10
2026-04-09,Most,SPO,4
2026-04-09,Mělník,SPO,1
2026-04-09,Olomouc,SPO,6
2026-04-09,Opava,SPO,6
2026-04-09,Ostrava,SPO,81
2026-04-09,Ostrava,BPO,19
2026-04-09,Pardubice,SPO,6
2026-04-09,Plzeň město,SPO,50
2026-04-09,Pobočka Chrášťany,SPO,22
2026-04-09,Pobočka Chrášťany,BPO,15
2026-04-09,Počernice,SPO,21
2026-04-09,Počernice,BPO,4
2026-04-09,Praha - centrála,SPO,589
2026-04-09,Praha - centrála,BPO,191
2026-04-09,Prostějov,SPO,2
2026-04-09,Příbram,SPO,4
2026-04-09,SKLC3,SPO,1682
2026-04-09,SKLC3,BPO,347
2026-04-09,SKLC3,XPO,13
2026-04-09,Tábor,SPO,7
2026-04-09,Tábor,BPO,2
2026-04-09,Zlín,SPO,7
2026-04-09,Ústí nad Labem,SPO,9
2026-04-09,Čakovice,SPO,55
2026-04-09,České Budějovice,SPO,3
2026-04-09,České Budějovice,BPO,1
2026-04-10,Anděl,SPO,51
2026-04-10,Anděl,BPO,3
2026-04-10,Benešov,SPO,6
2026-04-10,Beroun,SPO,6
2026-04-10,Brno,SPO,54
2026-04-10,Brno,BPO,12
2026-04-10,Brno Lískovec,SPO,9
2026-04-10,Brno Lískovec,BPO,2
2026-04-10,Budějovická,SPO,33
2026-04-10,Chomutov,SPO,5
2026-04-10,Dejvice,SPO,14
2026-04-10,Děčín,SPO,1
2026-04-10,Frýdek-Místek,SPO,5
2026-04-10,Hradec,SPO,9
2026-04-10,Háje,SPO,63
2026-04-10,Háje,BPO,3
2026-04-10,Jihlava,SPO,4
2026-04-10,Karlovy Vary,SPO,6
2026-04-10,Kladno,SPO,5
2026-04-10,Kolín,SPO,3
2026-04-10,LCU,BPO,1
2026-04-10,LCU,XPO,76
2026-04-10,LCU,XL,8
2026-04-10,Liberec,SPO,9
2026-04-10,Mladá Boleslav,SPO,6
2026-04-10,Most,SPO,4
2026-04-10,Mělník,SPO,7
2026-04-10,Olomouc,SPO,9
2026-04-10,Opava,SPO,8
2026-04-10,Ostrava,SPO,96
2026-04-10,Ostrava,BPO,33
2026-04-10,Ostrava,XPO,2
2026-04-10,Plzeň město,SPO,44
2026-04-10,Pobočka Chrášťany,SPO,30
2026-04-10,Pobočka Chrášťany,BPO,13
2026-04-10,Počernice,SPO,18
2026-04-10,Počernice,BPO,2
2026-04-10,Praha - centrála,SPO,563
2026-04-10,Praha - centrála,BPO,134
2026-04-10,Prostějov,SPO,2
2026-04-10,Příbram,SPO,2
2026-04-10,SKLC3,SPO,1493
2026-04-10,SKLC3,BPO,351
2026-04-10,SKLC3,XPO,55
2026-04-10,Tábor,SPO,5
2026-04-10,Třebíč,SPO,1
2026-04-10,Zlín,SPO,6
2026-04-10,Zlín,BPO,3
2026-04-10,Ústí nad Labem,SPO,6
2026-04-10,Čakovice,SPO,53
2026-04-10,Čakovice,BPO,27
2026-04-10,České Budějovice,SPO,7
2026-04-11,Anděl,SPO,51
2026-04-11,Anděl,BPO,3
2026-04-11,Benešov,SPO,12
2026-04-11,Beroun,SPO,7
2026-04-11,Brno,SPO,41
2026-04-11,Brno,BPO,6
2026-04-11,Brno Lískovec,SPO,5
2026-04-11,Budějovická,SPO,20
2026-04-11,Chomutov,SPO,6
2026-04-11,Dejvice,SPO,14
2026-04-11,Děčín,SPO,7
2026-04-11,Frýdek-Místek,SPO,4
2026-04-11,Hradec,SPO,9
2026-04-11,Háje,SPO,57
2026-04-11,Háje,BPO,2
2026-04-11,Jihlava,SPO,5
2026-04-11,Karlovy Vary,SPO,2
2026-04-11,Kladno,SPO,9
2026-04-11,Kolín,SPO,6
2026-04-11,LCU,XPO,84
2026-04-11,LCU,XL,6
2026-04-11,Liberec,SPO,7
2026-04-11,Mladá Boleslav,SPO,11
2026-04-11,Most,SPO,2
2026-04-11,Mělník,SPO,10
2026-04-11,Olomouc,SPO,28
2026-04-11,Opava,SPO,7
2026-04-11,Ostrava,SPO,93
2026-04-11,Ostrava,BPO,35
2026-04-11,Pardubice,SPO,4
2026-04-11,Plzeň město,SPO,52
2026-04-11,Plzeň město,BPO,26
2026-04-11,Pobočka Chrášťany,SPO,26
2026-04-11,Počernice,SPO,28
2026-04-11,Počernice,BPO,1
2026-04-11,Praha - centrála,SPO,570
2026-04-11,Praha - centrála,BPO,135
2026-04-11,Prostějov,SPO,7
2026-04-11,Příbram,SPO,1
2026-04-11,SKLC3,SPO,1570
2026-04-11,SKLC3,BPO,444
2026-04-11,SKLC3,XPO,71
2026-04-11,Tábor,SPO,10
2026-04-11,Třebíč,SPO,2
2026-04-11,Zlín,SPO,13
2026-04-11,Ústí nad Labem,SPO,8
2026-04-11,Čakovice,SPO,59
2026-04-11,Čakovice,BPO,16
2026-04-11,České Budějovice,SPO,10
2026-04-12,Anděl,SPO,38
2026-04-12,Anděl,BPO,5
2026-04-12,Benešov,SPO,10
2026-04-12,Benešov,BPO,1
2026-04-12,Beroun,SPO,7
2026-04-12,Brno,SPO,41
2026-04-12,Brno,BPO,9
2026-04-12,Brno Lískovec,SPO,12
2026-04-12,Budějovická,SPO,27
2026-04-12,Budějovická,BPO,7
2026-04-12,Chomutov,SPO,2
2026-04-12,Dejvice,SPO,8
2026-04-12,Děčín,SPO,3
2026-04-12,Frýdek-Místek,SPO,6
2026-04-12,Hradec,SPO,12
2026-04-12,Háje,SPO,62
2026-04-12,Háje,BPO,8
2026-04-12,Jihlava,SPO,2
2026-04-12,Karlovy Vary,SPO,4
2026-04-12,Kladno,SPO,8
2026-04-12,Kolín,SPO,1
2026-04-12,LCU,XPO,80
2026-04-12,LCU,XL,8
2026-04-12,LCU,VB,1
2026-04-12,Liberec,SPO,4
2026-04-12,Mladá Boleslav,SPO,5
2026-04-12,Most,SPO,5
2026-04-12,Mělník,SPO,7
2026-04-12,Olomouc,SPO,7
2026-04-12,Opava,SPO,5
2026-04-12,Ostrava,SPO,102
2026-04-12,Ostrava,BPO,154
2026-04-12,Pardubice,SPO,1
2026-04-12,Plzeň město,SPO,48
2026-04-12,Plzeň město,BPO,8
2026-04-12,Pobočka Chrášťany,SPO,42
2026-04-12,Pobočka Chrášťany,BPO,3
2026-04-12,Počernice,SPO,30
2026-04-12,Počernice,BPO,8
2026-04-12,Praha - centrála,SPO,523
2026-04-12,Praha - centrála,BPO,150
2026-04-12,Prostějov,SPO,3
2026-04-12,Příbram,SPO,6
2026-04-12,SKLC3,SPO,1788
2026-04-12,SKLC3,BPO,387
2026-04-12,SKLC3,XPO,23
2026-04-12,Tábor,SPO,2
2026-04-12,Třebíč,SPO,6
2026-04-12,Zlín,SPO,6
2026-04-12,Ústí nad Labem,SPO,3
2026-04-12,Čakovice,SPO,56
2026-04-12,Čakovice,BPO,28
2026-04-12,České Budějovice,SPO,8
2026-04-12,České Budějovice,BPO,1
2026-04-13,Anděl,SPO,51
2026-04-13,Anděl,BPO,21
2026-04-13,Benešov,SPO,2
2026-04-13,Beroun,SPO,4
2026-04-13,Brno,SPO,56
2026-04-13,Brno,BPO,6
2026-04-13,Brno Lískovec,SPO,5
2026-04-13,Budějovická,SPO,22
2026-04-13,Chomutov,SPO,7
2026-04-13,Dejvice,SPO,10
2026-04-13,Děčín,SPO,1
2026-04-13,Frýdek-Místek,SPO,7
2026-04-13,Hradec,SPO,3
2026-04-13,Háje,SPO,40
2026-04-13,Háje,BPO,16
2026-04-13,Jihlava,SPO,3
2026-04-13,Karlovy Vary,SPO,3
2026-04-13,Kladno,SPO,8
2026-04-13,Kolín,SPO,2
2026-04-13,LCU,BPO,1
2026-04-13,LCU,XPO,67
2026-04-13,LCU,XL,3
2026-04-13,Liberec,SPO,3
2026-04-13,Mladá Boleslav,SPO,12
2026-04-13,Most,SPO,2
2026-04-13,Mělník,SPO,7
2026-04-13,Olomouc,SPO,14
2026-04-13,Opava,SPO,7
2026-04-13,Ostrava,SPO,89
2026-04-13,Ostrava,BPO,40
2026-04-13,Pardubice,SPO,8
2026-04-13,Plzeň město,SPO,39
2026-04-13,Plzeň město,BPO,5
2026-04-13,Pobočka Chrášťany,SPO,47
2026-04-13,Pobočka Chrášťany,BPO,15
2026-04-13,Počernice,SPO,15
2026-04-13,Počernice,BPO,10
2026-04-13,Praha - centrála,SPO,480
2026-04-13,Praha - centrála,BPO,155
2026-04-13,Prostějov,SPO,1
2026-04-13,Příbram,SPO,3
2026-04-13,SKLC3,SPO,1530
2026-04-13,SKLC3,BPO,583
2026-04-13,SKLC3,XPO,18
2026-04-13,Tábor,SPO,5
2026-04-13,Třebíč,SPO,4
2026-04-13,Zlín,SPO,2
2026-04-13,Ústí nad Labem,SPO,2
2026-04-13,Čakovice,SPO,38
2026-04-13,Čakovice,BPO,14
2026-04-13,České Budějovice,SPO,7
2026-04-14,Anděl,SPO,44
2026-04-14,Anděl,BPO,1
2026-04-14,Benešov,SPO,15
2026-04-14,Beroun,SPO,7
2026-04-14,Brno,SPO,66
2026-04-14,Brno,BPO,9
2026-04-14,Brno Lískovec,SPO,7
2026-04-14,Budějovická,SPO,10
2026-04-14,Chomutov,SPO,3
2026-04-14,Dejvice,SPO,20
2026-04-14,Děčín,SPO,7
2026-04-14,Frýdek-Místek,SPO,17
2026-04-14,Hradec,SPO,11
2026-04-14,Háje,SPO,54
2026-04-14,Háje,BPO,9
2026-04-14,Jihlava,SPO,6
2026-04-14,Karlovy Vary,SPO,12
2026-04-14,Kladno,SPO,17
2026-04-14,Kolín,SPO,7
2026-04-14,LCU,XPO,40
2026-04-14,LCU,XL,2
2026-04-14,Liberec,SPO,5
2026-04-14,Mladá Boleslav,SPO,7
2026-04-14,Most,SPO,9
2026-04-14,Mělník,SPO,8
2026-04-14,Olomouc,SPO,4
2026-04-14,Opava,SPO,8
2026-04-14,Ostrava,SPO,112
2026-04-14,Ostrava,BPO,46
2026-04-14,Pardubice,SPO,9
2026-04-14,Plzeň město,SPO,44
2026-04-14,Pobočka Chrášťany,SPO,31
2026-04-14,Pobočka Chrášťany,BPO,1
2026-04-14,Počernice,SPO,25
2026-04-14,Počernice,BPO,4
2026-04-14,Praha - centrála,SPO,532
2026-04-14,Praha - centrála,BPO,130
2026-04-14,Prostějov,SPO,5
2026-04-14,Příbram,SPO,14
2026-04-14,SKLC3,SPO,2455
2026-04-14,SKLC3,BPO,686
2026-04-14,SKLC3,XPO,233
2026-04-14,Tábor,SPO,8
2026-04-14,Třebíč,SPO,7
2026-04-14,Zlín,SPO,6
2026-04-14,Ústí nad Labem,SPO,10
2026-04-14,Čakovice,SPO,33
2026-04-14,Čakovice,BPO,8
2026-04-14,České Budějovice,SPO,11
2026-04-15,Anděl,SPO,51
2026-04-15,Anděl,BPO,4
2026-04-15,Benešov,SPO,15
2026-04-15,Beroun,SPO,4
2026-04-15,Brno,SPO,50
2026-04-15,Brno,BPO,12
2026-04-15,Brno Lískovec,SPO,15
2026-04-15,Budějovická,SPO,23
2026-04-15,Chomutov,SPO,6
2026-04-15,Dejvice,SPO,53
2026-04-15,Dejvice,BPO,1
2026-04-15,Děčín,SPO,4
2026-04-15,Frýdek-Místek,SPO,5
2026-04-15,Hradec,SPO,11
2026-04-15,Hradec,BPO,1
2026-04-15,Háje,SPO,50
2026-04-15,Háje,BPO,7
2026-04-15,Jihlava,SPO,4
2026-04-15,Karlovy Vary,SPO,3
2026-04-15,Kladno,SPO,9
2026-04-15,Kolín,SPO,8
2026-04-15,Kolín,BPO,1
2026-04-15,LCU,SPO,1
2026-04-15,LCU,XPO,156
2026-04-15,LCU,XL,3
