datum,protistrana,geosize,joblines
2026-05-15,Příbram,SPO,2
2026-05-15,Příbram,BPO,1
2026-05-15,SKLC3,SPO,956
2026-05-15,SKLC3,BPO,296
2026-05-15,Tábor,SPO,12
2026-05-15,Tábor,BPO,3
2026-05-15,Zlín,SPO,16
2026-05-15,Zlín,BPO,5
2026-05-15,Ústí nad Labem,SPO,20
2026-05-15,Ústí nad Labem,BPO,2
2026-05-15,Čakovice,SPO,34
2026-05-15,Čakovice,BPO,8
2026-05-15,České Budějovice,SPO,20
2026-05-16,Anděl,SPO,38
2026-05-16,Anděl,BPO,11
2026-05-16,Benešov,SPO,22
2026-05-16,Benešov,BPO,3
2026-05-16,Beroun,SPO,3
2026-05-16,Brno,SPO,36
2026-05-16,Brno,BPO,7
2026-05-16,Brno Lískovec,SPO,23
2026-05-16,Brno Lískovec,BPO,3
2026-05-16,Budějovická,SPO,29
2026-05-16,Budějovická,BPO,8
2026-05-16,Dejvice,SPO,5
2026-05-16,Dejvice,BPO,1
2026-05-16,Děčín,SPO,3
2026-05-16,Děčín,BPO,2
2026-05-16,Frýdek-Místek,SPO,4
2026-05-16,Frýdek-Místek,BPO,1
2026-05-16,HULC1,SPO,55
2026-05-16,HULC1,BPO,5
2026-05-16,Hradec,SPO,25
2026-05-16,Hradec,BPO,6
2026-05-16,Háje,SPO,24
2026-05-16,Háje,BPO,1
2026-05-16,Jihlava,SPO,6
2026-05-16,Jihlava,BPO,5
2026-05-16,Karlovy Vary,SPO,11
2026-05-16,Karlovy Vary,BPO,1
2026-05-16,Kladno,SPO,3
2026-05-16,Kolín,SPO,12
2026-05-16,Kolín,BPO,1
2026-05-16,LCS,SPO,316
2026-05-16,LCS,BPO,196
2026-05-16,LCU,SPO,6
2026-05-16,LCU,BPO,23
2026-05-16,Liberec,SPO,18
2026-05-16,Liberec,BPO,3
2026-05-16,Mladá Boleslav,SPO,7
2026-05-16,Mladá Boleslav,BPO,1
2026-05-16,Most,SPO,13
2026-05-16,Most,BPO,2
2026-05-16,Mělník,SPO,9
2026-05-16,Mělník,BPO,1
2026-05-16,Olomouc,SPO,19
2026-05-16,Olomouc,BPO,4
2026-05-16,Opava,SPO,2
2026-05-16,Ostrava,SPO,32
2026-05-16,Ostrava,BPO,17
2026-05-16,Pardubice,SPO,22
2026-05-16,Plzeň město,SPO,29
2026-05-16,Plzeň město,BPO,7
2026-05-16,Pobočka Chrášťany,SPO,132
2026-05-16,Pobočka Chrášťany,BPO,30
2026-05-16,Počernice,SPO,15
2026-05-16,Počernice,BPO,2
2026-05-16,Praha - centrála,SPO,138
2026-05-16,Praha - centrála,BPO,19
2026-05-16,Prostějov,BPO,1
2026-05-16,Příbram,SPO,5
2026-05-16,SKLC3,SPO,658
2026-05-16,SKLC3,BPO,334
2026-05-16,Tábor,SPO,11
2026-05-16,Třebíč,SPO,14
2026-05-16,Zlín,SPO,16
2026-05-16,Zlín,BPO,3
2026-05-16,Ústí nad Labem,SPO,19
2026-05-16,Ústí nad Labem,BPO,2
2026-05-16,Čakovice,SPO,25
2026-05-16,Čakovice,BPO,1
2026-05-16,České Budějovice,SPO,20
2026-05-16,České Budějovice,BPO,3
2026-05-17,Anděl,SPO,42
2026-05-17,Anděl,BPO,7
2026-05-17,Benešov,SPO,15
2026-05-17,Benešov,BPO,11
2026-05-17,Beroun,SPO,8
2026-05-17,Beroun,BPO,1
2026-05-17,Brno,SPO,38
2026-05-17,Brno,BPO,8
2026-05-17,Brno Lískovec,SPO,26
2026-05-17,Brno Lískovec,BPO,2
2026-05-17,Budějovická,SPO,26
2026-05-17,Budějovická,BPO,6
2026-05-17,Chomutov,SPO,1
2026-05-17,Chomutov,BPO,1
2026-05-17,Dejvice,SPO,4
2026-05-17,Děčín,SPO,1
2026-05-17,Frýdek-Místek,SPO,12
2026-05-17,Frýdek-Místek,BPO,2
2026-05-17,Hradec,SPO,11
2026-05-17,Hradec,BPO,3
2026-05-17,Háje,SPO,8
2026-05-17,Háje,BPO,2
2026-05-17,Jihlava,SPO,13
2026-05-17,Karlovy Vary,SPO,25
2026-05-17,Karlovy Vary,BPO,5
2026-05-17,Kladno,SPO,4
2026-05-17,LCS,SPO,297
2026-05-17,LCS,BPO,75
2026-05-17,LCU,SPO,1
2026-05-17,Liberec,SPO,9
2026-05-17,Liberec,BPO,1
2026-05-17,Mladá Boleslav,SPO,25
2026-05-17,Most,SPO,19
2026-05-17,Mělník,SPO,16
2026-05-17,Mělník,BPO,1
2026-05-17,Olomouc,SPO,6
2026-05-17,Olomouc,BPO,3
2026-05-17,Opava,SPO,1
2026-05-17,Ostrava,SPO,38
2026-05-17,Ostrava,BPO,6
2026-05-17,Pardubice,SPO,9
2026-05-17,Pardubice,BPO,5
2026-05-17,Plzeň město,SPO,14
2026-05-17,Plzeň město,BPO,2
2026-05-17,Pobočka Chrášťany,SPO,145
2026-05-17,Pobočka Chrášťany,BPO,17
2026-05-17,Počernice,SPO,13
2026-05-17,Počernice,BPO,1
2026-05-17,Praha - centrála,SPO,141
2026-05-17,Praha - centrála,BPO,18
2026-05-17,Prostějov,BPO,10
2026-05-17,Příbram,SPO,7
2026-05-17,SKLC3,SPO,831
2026-05-17,SKLC3,BPO,121
2026-05-17,Tábor,SPO,11
2026-05-17,Tábor,BPO,2
2026-05-17,Třebíč,SPO,8
2026-05-17,Třebíč,BPO,1
2026-05-17,Zlín,SPO,7
2026-05-17,Zlín,BPO,2
2026-05-17,Ústí nad Labem,SPO,27
2026-05-17,Čakovice,SPO,24
2026-05-17,Čakovice,BPO,4
2026-05-17,České Budějovice,SPO,23
2026-05-18,Anděl,SPO,68
2026-05-18,Anděl,BPO,6
2026-05-18,Benešov,SPO,10
2026-05-18,Benešov,BPO,2
2026-05-18,Beroun,SPO,21
2026-05-18,Beroun,BPO,5
2026-05-18,Brno,SPO,30
2026-05-18,Brno,BPO,3
2026-05-18,Brno Lískovec,SPO,6
2026-05-18,Brno Lískovec,BPO,3
2026-05-18,Budějovická,SPO,33
2026-05-18,Budějovická,BPO,10
2026-05-18,Chomutov,SPO,1
2026-05-18,Chomutov,BPO,1
2026-05-18,Dejvice,SPO,56
2026-05-18,Děčín,SPO,9
2026-05-18,Frýdek-Místek,SPO,1
2026-05-18,Frýdek-Místek,BPO,2
2026-05-18,HULC1,SPO,1
2026-05-18,Hradec,SPO,7
2026-05-18,Hradec,BPO,2
2026-05-18,Háje,SPO,11
2026-05-18,Háje,BPO,2
2026-05-18,Jihlava,SPO,25
2026-05-18,Jihlava,BPO,2
2026-05-18,Karlovy Vary,SPO,10
2026-05-18,Karlovy Vary,BPO,1
2026-05-18,Kladno,SPO,6
2026-05-18,Kladno,BPO,2
2026-05-18,Kolín,SPO,2
2026-05-18,LCS,SPO,312
2026-05-18,LCS,BPO,96
2026-05-18,LCU,SPO,1
2026-05-18,LCU,BPO,3
2026-05-18,Liberec,SPO,7
2026-05-18,Liberec,BPO,3
2026-05-18,Mladá Boleslav,SPO,18
2026-05-18,Mladá Boleslav,BPO,1
2026-05-18,Most,SPO,9
2026-05-18,Most,BPO,4
2026-05-18,Mělník,SPO,6
2026-05-18,Olomouc,SPO,25
2026-05-18,Olomouc,BPO,4
2026-05-18,Opava,SPO,9
2026-05-18,Opava,BPO,3
2026-05-18,Ostrava,SPO,22
2026-05-18,Ostrava,BPO,7
2026-05-18,Pardubice,SPO,17
2026-05-18,Pardubice,BPO,5
2026-05-18,Plzeň město,SPO,21
2026-05-18,Plzeň město,BPO,6
2026-05-18,Pobočka Chrášťany,SPO,125
2026-05-18,Pobočka Chrášťany,BPO,17
2026-05-18,Počernice,SPO,12
2026-05-18,Počernice,BPO,3
2026-05-18,Praha - centrála,SPO,98
2026-05-18,Praha - centrála,BPO,19
2026-05-18,Prostějov,SPO,10
2026-05-18,Prostějov,BPO,1
2026-05-18,Příbram,SPO,4
2026-05-18,Příbram,BPO,2
2026-05-18,SKLC3,SPO,1420
2026-05-18,SKLC3,BPO,570
2026-05-18,Tábor,SPO,20
2026-05-18,Třebíč,SPO,1
2026-05-18,Zlín,SPO,14
2026-05-18,Zlín,BPO,4
2026-05-18,Ústí nad Labem,SPO,25
2026-05-18,Ústí nad Labem,BPO,7
2026-05-18,Čakovice,SPO,23
2026-05-18,Čakovice,BPO,1
2026-05-18,České Budějovice,SPO,6
2026-05-19,Anděl,SPO,32
2026-05-19,Anděl,BPO,8
2026-05-19,Benešov,SPO,8
2026-05-19,Beroun,SPO,6
2026-05-19,Brno,SPO,43
2026-05-19,Brno,BPO,7
2026-05-19,Brno Lískovec,SPO,13
2026-05-19,Brno Lískovec,BPO,3
2026-05-19,Budějovická,SPO,24
2026-05-19,Budějovická,BPO,8
2026-05-19,Chomutov,BPO,1
2026-05-19,Dejvice,SPO,15
2026-05-19,Dejvice,BPO,1
2026-05-19,Děčín,SPO,11
2026-05-19,Děčín,BPO,4
2026-05-19,Frýdek-Místek,SPO,18
2026-05-19,Frýdek-Místek,BPO,3
2026-05-19,HULC1,SPO,1
2026-05-19,HULC1,BPO,1
2026-05-19,Hradec,SPO,15
2026-05-19,Háje,SPO,8
2026-05-19,Háje,BPO,9
2026-05-19,Jihlava,SPO,13
2026-05-19,Jihlava,BPO,2
2026-05-19,Karlovy Vary,SPO,14
2026-05-19,Karlovy Vary,BPO,2
2026-05-19,Kladno,SPO,14
2026-05-19,Kladno,BPO,3
2026-05-19,Kolín,SPO,1
2026-05-19,LCS,SPO,555
2026-05-19,LCS,BPO,121
2026-05-19,LCU,SPO,31
2026-05-19,LCU,BPO,3
2026-05-19,Liberec,SPO,27
2026-05-19,Mladá Boleslav,SPO,13
2026-05-19,Most,SPO,21
2026-05-19,Most,BPO,3
2026-05-19,Mělník,SPO,9
2026-05-19,Mělník,BPO,1
2026-05-19,Olomouc,SPO,25
2026-05-19,Olomouc,BPO,3
2026-05-19,Ostrava,SPO,53
2026-05-19,Ostrava,BPO,10
2026-05-19,Ostrava,XPO,1
2026-05-19,Pardubice,SPO,24
2026-05-19,Plzeň město,SPO,26
2026-05-19,Plzeň město,BPO,5
2026-05-19,Pobočka Chrášťany,SPO,128
2026-05-19,Pobočka Chrášťany,BPO,16
2026-05-19,Počernice,SPO,7
2026-05-19,Počernice,BPO,1
2026-05-19,Praha - centrála,SPO,153
2026-05-19,Praha - centrála,BPO,24
2026-05-19,Prostějov,SPO,1
2026-05-19,Příbram,SPO,14
2026-05-19,SKLC3,SPO,1632
2026-05-19,SKLC3,BPO,847
2026-05-19,Tábor,SPO,6
2026-05-19,Tábor,BPO,4
2026-05-19,Třebíč,SPO,33
2026-05-19,Třebíč,BPO,1
2026-05-19,Zlín,SPO,4
2026-05-19,Ústí nad Labem,SPO,13
2026-05-19,Ústí nad Labem,BPO,3
2026-05-19,Čakovice,SPO,20
2026-05-19,Čakovice,BPO,5
2026-05-19,České Budějovice,SPO,23
2026-05-19,České Budějovice,BPO,1
2026-05-20,Anděl,SPO,43
2026-05-20,Anděl,BPO,5
2026-05-20,Benešov,SPO,4
2026-05-20,Beroun,SPO,8
2026-05-20,Beroun,BPO,2
2026-05-20,Brno,SPO,41
2026-05-20,Brno,BPO,6
2026-05-20,Brno Lískovec,SPO,12
2026-05-20,Brno Lískovec,BPO,1
2026-05-20,Budějovická,SPO,16
2026-05-20,Budějovická,BPO,4
2026-05-20,Chomutov,SPO,1
2026-05-20,Dejvice,SPO,5
2026-05-20,Děčín,SPO,5
2026-05-20,Děčín,BPO,1
2026-05-20,Frýdek-Místek,SPO,2
2026-05-20,Frýdek-Místek,BPO,2
2026-05-20,HULC1,SPO,2
2026-05-20,HULC1,BPO,1
2026-05-20,Hradec,SPO,20
2026-05-20,Hradec,BPO,1
2026-05-20,Háje,SPO,11
2026-05-20,Háje,BPO,4
2026-05-20,Jihlava,SPO,6
2026-05-20,Jihlava,BPO,1
2026-05-20,Karlovy Vary,SPO,7
2026-05-20,Karlovy Vary,BPO,1
2026-05-20,Kladno,SPO,5
2026-05-20,Kladno,BPO,2
2026-05-20,Kolín,SPO,1
2026-05-20,LCS,SPO,227
2026-05-20,LCS,BPO,175
2026-05-20,LCU,SPO,18
2026-05-20,LCU,BPO,25
2026-05-20,Liberec,SPO,4
2026-05-20,Liberec,BPO,2
2026-05-20,Mladá Boleslav,SPO,12
2026-05-20,Mladá Boleslav,BPO,2
2026-05-20,Most,SPO,9
2026-05-20,Most,BPO,5
2026-05-20,Mělník,SPO,6
2026-05-20,Mělník,BPO,1
2026-05-20,Olomouc,SPO,14
2026-05-20,Olomouc,BPO,1
2026-05-20,Opava,SPO,5
2026-05-20,Ostrava,SPO,49
2026-05-20,Ostrava,BPO,28
2026-05-20,Pardubice,SPO,11
2026-05-20,Plzeň město,SPO,42
2026-05-20,Plzeň město,BPO,2
2026-05-20,Pobočka Chrášťany,SPO,118
2026-05-20,Pobočka Chrášťany,BPO,21
2026-05-20,Počernice,SPO,20
2026-05-20,Počernice,BPO,5
2026-05-20,Praha - centrála,SPO,128
2026-05-20,Praha - centrála,BPO,24
2026-05-20,Prostějov,SPO,1
2026-05-20,Prostějov,BPO,1
2026-05-20,Příbram,SPO,3
2026-05-20,Příbram,BPO,1
2026-05-20,SKLC3,SPO,736
2026-05-20,SKLC3,BPO,520
2026-05-20,Tábor,SPO,11
2026-05-20,Tábor,BPO,4
2026-05-20,Zlín,SPO,9
2026-05-20,Zlín,BPO,2
2026-05-20,Ústí nad Labem,SPO,10
2026-05-20,Čakovice,SPO,38
2026-05-20,Čakovice,BPO,8
2026-05-20,České Budějovice,SPO,14
2026-05-20,České Budějovice,BPO,2
2026-05-21,Anděl,SPO,53
2026-05-21,Anděl,BPO,2
2026-05-21,Benešov,SPO,9
2026-05-21,Benešov,BPO,3
2026-05-21,Beroun,SPO,2
2026-05-21,Beroun,BPO,1
2026-05-21,Brno,SPO,42
2026-05-21,Brno,BPO,1
2026-05-21,Brno Lískovec,SPO,27
2026-05-21,Brno Lískovec,BPO,5
2026-05-21,Budějovická,SPO,16
2026-05-21,Budějovická,BPO,3
2026-05-21,Dejvice,BPO,2
2026-05-21,Děčín,SPO,10
2026-05-21,Děčín,BPO,1
2026-05-21,Frýdek-Místek,SPO,8
2026-05-21,HULC1,SPO,1
2026-05-21,HULC1,BPO,1
2026-05-21,Hradec,SPO,3
2026-05-21,Hradec,BPO,1
2026-05-21,Háje,SPO,4
2026-05-21,Háje,BPO,3
2026-05-21,Jihlava,SPO,8
2026-05-21,Jihlava,BPO,2
2026-05-21,Karlovy Vary,SPO,10
2026-05-21,Kladno,SPO,5
2026-05-21,Kolín,SPO,1
2026-05-21,LCS,SPO,216
2026-05-21,LCS,BPO,90
2026-05-21,LCU,SPO,31
2026-05-21,LCU,BPO,12
2026-05-21,Liberec,SPO,17
2026-05-21,Liberec,BPO,3
2026-05-21,Mladá Boleslav,SPO,8
2026-05-21,Mladá Boleslav,BPO,2
2026-05-21,Most,SPO,4
2026-05-21,Most,BPO,1
2026-05-21,Mělník,SPO,7
2026-05-21,Mělník,BPO,2
2026-05-21,Olomouc,SPO,7
2026-05-21,Olomouc,BPO,2
2026-05-21,Opava,SPO,1
2026-05-21,Opava,BPO,1
2026-05-21,Ostrava,SPO,32
2026-05-21,Ostrava,BPO,7
2026-05-21,Pardubice,SPO,12
2026-05-21,Pardubice,BPO,5
2026-05-21,Plzeň město,SPO,13
2026-05-21,Plzeň město,BPO,1
2026-05-21,Pobočka Chrášťany,SPO,88
2026-05-21,Pobočka Chrášťany,BPO,13
2026-05-21,Počernice,SPO,8
2026-05-21,Počernice,BPO,3
2026-05-21,Praha - centrála,SPO,138
2026-05-21,Praha - centrála,BPO,21
2026-05-21,Příbram,SPO,4
2026-05-21,Příbram,BPO,1
2026-05-21,SKLC3,SPO,1002
2026-05-21,SKLC3,BPO,430
2026-05-21,Tábor,SPO,15
2026-05-21,Tábor,BPO,1
2026-05-21,Třebíč,SPO,3
2026-05-21,Zlín,SPO,5
2026-05-21,Zlín,BPO,1
2026-05-21,Ústí nad Labem,SPO,13
2026-05-21,Ústí nad Labem,BPO,4
2026-05-21,Čakovice,SPO,24
2026-05-21,Čakovice,BPO,7
2026-05-21,České Budějovice,SPO,31
2026-05-21,České Budějovice,BPO,3
2026-05-22,Anděl,SPO,37
2026-05-22,Anděl,BPO,5
2026-05-22,Benešov,SPO,15
2026-05-22,Benešov,BPO,5
2026-05-22,Beroun,SPO,15
2026-05-22,Brno,SPO,31
2026-05-22,Brno,BPO,3
2026-05-22,Brno Lískovec,SPO,9
2026-05-22,Brno Lískovec,BPO,6
2026-05-22,Budějovická,SPO,19
2026-05-22,Budějovická,BPO,10
2026-05-22,Chomutov,SPO,1
2026-05-22,Dejvice,SPO,3
2026-05-22,Děčín,SPO,4
2026-05-22,Děčín,BPO,6
2026-05-22,Frýdek-Místek,SPO,8
2026-05-22,HULC1,SPO,2
2026-05-22,HULC1,BPO,1
2026-05-22,Hradec,SPO,11
2026-05-22,Hradec,BPO,3
2026-05-22,Háje,SPO,12
2026-05-22,Háje,BPO,1
2026-05-22,Jihlava,SPO,11
2026-05-22,Karlovy Vary,SPO,11
2026-05-22,Karlovy Vary,BPO,1
2026-05-22,Kladno,SPO,5
2026-05-22,Kladno,BPO,7
2026-05-22,Kolín,SPO,3
2026-05-22,Kolín,BPO,1
2026-05-22,LCS,SPO,303
2026-05-22,LCS,BPO,119
2026-05-22,LCU,SPO,15
2026-05-22,LCU,BPO,3
2026-05-22,Liberec,SPO,12
2026-05-22,Liberec,BPO,2
2026-05-22,Mladá Boleslav,SPO,5
2026-05-22,Mladá Boleslav,BPO,1
2026-05-22,Most,SPO,22
2026-05-22,Most,BPO,1
2026-05-22,Mělník,SPO,13
2026-05-22,Olomouc,SPO,6
2026-05-22,Opava,SPO,1
2026-05-22,Opava,BPO,1
2026-05-22,Ostrava,SPO,44
2026-05-22,Ostrava,BPO,8
2026-05-22,Pardubice,SPO,3
2026-05-22,Pardubice,BPO,1
2026-05-22,Plzeň město,SPO,14
2026-05-22,Plzeň město,BPO,5
2026-05-22,Pobočka Chrášťany,SPO,93
2026-05-22,Pobočka Chrášťany,BPO,18
2026-05-22,Počernice,SPO,8
2026-05-22,Počernice,BPO,1
2026-05-22,Praha - centrála,SPO,164
2026-05-22,Praha - centrála,BPO,19
2026-05-22,Příbram,SPO,7
2026-05-22,SKLC3,SPO,977
2026-05-22,SKLC3,BPO,554
2026-05-22,Tábor,SPO,6
2026-05-22,Tábor,BPO,1
2026-05-22,Třebíč,SPO,2
2026-05-22,Třebíč,BPO,1
2026-05-22,Zlín,SPO,6
2026-05-22,Zlín,BPO,1
2026-05-22,Ústí nad Labem,SPO,14
2026-05-22,Ústí nad Labem,BPO,3
2026-05-22,Čakovice,SPO,27
2026-05-22,Čakovice,BPO,4
2026-05-22,České Budějovice,SPO,10
2026-05-22,České Budějovice,BPO,3
2026-05-23,Anděl,SPO,31
2026-05-23,Anděl,BPO,4
2026-05-23,Benešov,SPO,5
2026-05-23,Benešov,BPO,2
2026-05-23,Beroun,SPO,2
2026-05-23,Beroun,BPO,4
2026-05-23,Brno,SPO,20
2026-05-23,Brno Lískovec,SPO,11
2026-05-23,Brno Lískovec,BPO,2
2026-05-23,Budějovická,SPO,15
2026-05-23,Budějovická,BPO,4
2026-05-23,Chomutov,SPO,3
2026-05-23,Dejvice,SPO,10
2026-05-23,Děčín,SPO,5
2026-05-23,Frýdek-Místek,SPO,12
2026-05-23,Frýdek-Místek,BPO,2
2026-05-23,Hradec,SPO,16
2026-05-23,Hradec,BPO,2
2026-05-23,Háje,SPO,10
2026-05-23,Háje,BPO,6
2026-05-23,Jihlava,SPO,12
2026-05-23,Karlovy Vary,SPO,12
2026-05-23,Karlovy Vary,BPO,3
2026-05-23,Kladno,SPO,13
2026-05-23,Kolín,SPO,8
2026-05-23,Kolín,BPO,3
2026-05-23,LCS,SPO,142
2026-05-23,LCS,BPO,107
2026-05-23,LCU,SPO,2
2026-05-23,Liberec,SPO,15
2026-05-23,Liberec,BPO,1
2026-05-23,Mladá Boleslav,SPO,19
2026-05-23,Most,SPO,5
2026-05-23,Most,BPO,1
2026-05-23,Mělník,SPO,6
2026-05-23,Olomouc,SPO,45
2026-05-23,Olomouc,BPO,5
2026-05-23,Opava,SPO,2
2026-05-23,Ostrava,SPO,22
2026-05-23,Ostrava,BPO,14
2026-05-23,Pardubice,SPO,6
2026-05-23,Pardubice,BPO,1
2026-05-23,Plzeň město,SPO,28
2026-05-23,Plzeň město,BPO,4
2026-05-23,Pobočka Chrášťany,SPO,167
2026-05-23,Pobočka Chrášťany,BPO,21
2026-05-23,Počernice,SPO,25
2026-05-23,Počernice,BPO,2
2026-05-23,Praha - centrála,SPO,189
2026-05-23,Praha - centrála,BPO,26
2026-05-23,Příbram,SPO,5
2026-05-23,SKLC3,SPO,799
2026-05-23,SKLC3,BPO,501
2026-05-23,SKLC3,XPO,4
2026-05-23,Tábor,SPO,20
2026-05-23,Zlín,SPO,7
2026-05-23,Ústí nad Labem,SPO,16
2026-05-23,Čakovice,SPO,23
2026-05-23,Čakovice,BPO,3
2026-05-23,České Budějovice,SPO,21
2026-05-23,České Budějovice,BPO,2
2026-05-24,Anděl,SPO,44
2026-05-24,Anděl,BPO,1
2026-05-24,Benešov,SPO,6
2026-05-24,Benešov,BPO,2
2026-05-24,Beroun,SPO,5
2026-05-24,Beroun,BPO,1
2026-05-24,Brno,SPO,13
2026-05-24,Brno Lískovec,SPO,16
2026-05-24,Brno Lískovec,BPO,3
2026-05-24,Budějovická,SPO,28
2026-05-24,Budějovická,BPO,2
2026-05-24,Dejvice,SPO,1
2026-05-24,Dejvice,BPO,3
2026-05-24,Děčín,SPO,7
2026-05-24,Frýdek-Místek,SPO,10
2026-05-24,Frýdek-Místek,BPO,3
2026-05-24,HULC1,SPO,1
2026-05-24,Hradec,SPO,10
2026-05-24,Háje,SPO,13
2026-05-24,Háje,BPO,5
2026-05-24,Jihlava,SPO,1
2026-05-24,Jihlava,BPO,1
2026-05-24,Karlovy Vary,SPO,12
2026-05-24,Karlovy Vary,BPO,1
2026-05-24,Kladno,SPO,2
2026-05-24,Kladno,BPO,1
2026-05-24,Kolín,SPO,8
2026-05-24,LCS,SPO,129
2026-05-24,LCS,BPO,27
2026-05-24,LCU,SPO,4
2026-05-24,Liberec,SPO,15
2026-05-24,Liberec,BPO,1
2026-05-24,Mladá Boleslav,SPO,10
2026-05-24,Mladá Boleslav,XPO,1
2026-05-24,Most,SPO,12
2026-05-24,Mělník,SPO,1
2026-05-24,Mělník,BPO,1
2026-05-24,Olomouc,SPO,14
2026-05-24,Olomouc,BPO,3
2026-05-24,Opava,SPO,1
2026-05-24,Ostrava,SPO,25
2026-05-24,Ostrava,BPO,5
2026-05-24,Pardubice,SPO,6
2026-05-24,Pardubice,BPO,1
2026-05-24,Plzeň město,SPO,29
2026-05-24,Plzeň město,BPO,3
2026-05-24,Pobočka Chrášťany,SPO,118
2026-05-24,Pobočka Chrášťany,BPO,28
2026-05-24,Počernice,SPO,16
2026-05-24,Počernice,BPO,1
2026-05-24,Praha - centrála,SPO,142
2026-05-24,Praha - centrála,BPO,23
2026-05-24,Prostějov,SPO,2
2026-05-24,Prostějov,BPO,1
2026-05-24,Příbram,SPO,12
2026-05-24,Příbram,BPO,3
2026-05-24,SKLC3,SPO,471
2026-05-24,SKLC3,BPO,790
2026-05-24,Tábor,SPO,4
2026-05-24,Třebíč,SPO,3
2026-05-24,Zlín,SPO,3
2026-05-24,Zlín,BPO,1
2026-05-24,Ústí nad Labem,SPO,2
2026-05-24,Čakovice,SPO,25
2026-05-24,Čakovice,BPO,4
2026-05-24,České Budějovice,SPO,13
2026-05-24,České Budějovice,BPO,2
2026-05-25,Anděl,SPO,53
2026-05-25,Anděl,BPO,4
2026-05-25,Benešov,SPO,13
2026-05-25,Benešov,BPO,1
2026-05-25,Beroun,SPO,4
2026-05-25,Beroun,BPO,1
2026-05-25,Brno,SPO,8
2026-05-25,Brno,BPO,5
2026-05-25,Brno Lískovec,SPO,23
2026-05-25,Brno Lískovec,BPO,3
2026-05-25,Budějovická,SPO,8
2026-05-25,Budějovická,BPO,2
2026-05-25,Dejvice,SPO,4
2026-05-25,Dejvice,BPO,1
2026-05-25,Děčín,SPO,11
2026-05-25,Frýdek-Místek,SPO,3
2026-05-25,HULC1,SPO,2
2026-05-25,Hradec,SPO,28
2026-05-25,Hradec,BPO,3
2026-05-25,Háje,SPO,6
2026-05-25,Háje,BPO,4
2026-05-25,Jihlava,SPO,5
2026-05-25,Karlovy Vary,SPO,9
2026-05-25,Karlovy Vary,BPO,1
2026-05-25,Kladno,SPO,8
2026-05-25,Kladno,BPO,2
2026-05-25,Kolín,SPO,8
2026-05-25,Kolín,BPO,10
2026-05-25,LCS,SPO,142
2026-05-25,LCS,BPO,42
2026-05-25,LCU,SPO,62
2026-05-25,LCU,BPO,2
2026-05-25,Liberec,SPO,12
2026-05-25,Liberec,BPO,1
2026-05-25,Mladá Boleslav,SPO,18
2026-05-25,Mladá Boleslav,BPO,2
2026-05-25,Most,SPO,18
2026-05-25,Most,BPO,2
2026-05-25,Mělník,SPO,9
2026-05-25,Mělník,BPO,2
2026-05-25,Olomouc,SPO,10
2026-05-25,Olomouc,BPO,1
2026-05-25,Ostrava,SPO,27
2026-05-25,Ostrava,BPO,12
2026-05-25,Pardubice,SPO,7
2026-05-25,Plzeň město,SPO,19
2026-05-25,Plzeň město,BPO,6
2026-05-25,Pobočka Chrášťany,SPO,108
2026-05-25,Pobočka Chrášťany,BPO,23
2026-05-25,Počernice,SPO,10
2026-05-25,Praha - centrála,SPO,179
2026-05-25,Praha - centrála,BPO,34
2026-05-25,Prostějov,SPO,1
2026-05-25,Příbram,SPO,5
2026-05-25,Příbram,BPO,1
2026-05-25,SKLC3,SPO,824
2026-05-25,SKLC3,BPO,466
2026-05-25,Tábor,SPO,6
2026-05-25,Třebíč,SPO,3
2026-05-25,Zlín,SPO,1
2026-05-25,Zlín,BPO,2
2026-05-25,Ústí nad Labem,SPO,32
2026-05-25,Ústí nad Labem,BPO,3
2026-05-25,Čakovice,SPO,23
2026-05-25,Čakovice,BPO,2
2026-05-25,České Budějovice,SPO,14
2026-05-25,České Budějovice,BPO,3
2026-05-26,Anděl,SPO,51
2026-05-26,Anděl,BPO,9
2026-05-26,Benešov,SPO,9
2026-05-26,Benešov,BPO,2
2026-05-26,Beroun,SPO,6
2026-05-26,Brno,SPO,12
2026-05-26,Brno,BPO,1
2026-05-26,Brno Lískovec,SPO,19
2026-05-26,Brno Lískovec,BPO,5
2026-05-26,Budějovická,SPO,27
2026-05-26,Budějovická,BPO,7
2026-05-26,Chomutov,SPO,5
2026-05-26,Dejvice,SPO,9
2026-05-26,Děčín,SPO,10
2026-05-26,Děčín,BPO,5
2026-05-26,Frýdek-Místek,SPO,8
2026-05-26,HULC1,SPO,3
2026-05-26,HULC1,BPO,1
2026-05-26,Hradec,SPO,29
2026-05-26,Hradec,BPO,2
2026-05-26,Háje,SPO,29
2026-05-26,Háje,BPO,10
2026-05-26,Jihlava,SPO,9
2026-05-26,Karlovy Vary,SPO,4
2026-05-26,Karlovy Vary,BPO,2
2026-05-26,Kladno,SPO,10
2026-05-26,Kolín,SPO,2
2026-05-26,LCS,SPO,285
2026-05-26,LCS,BPO,90
2026-05-26,LCU,SPO,12
2026-05-26,LCU,BPO,4
2026-05-26,LCU,XPO,2
2026-05-26,Liberec,SPO,23
2026-05-26,Liberec,BPO,2
2026-05-26,Mladá Boleslav,SPO,8
2026-05-26,Mladá Boleslav,BPO,2
2026-05-26,Most,SPO,28
2026-05-26,Most,BPO,2
2026-05-26,Mělník,SPO,5
2026-05-26,Olomouc,SPO,24
