datum,protistrana,geosize,joblines
2026-05-30,Děčín,XPO,2
2026-05-30,Frýdek-Místek,XPO,1
2026-05-30,Frýdek-Místek,XL,1
2026-05-30,HULC1,VB,10
2026-05-30,Hradec,XPO,2
2026-05-30,Háje,XPO,2
2026-05-30,Háje,XL,2
2026-05-30,Karlovy Vary,XPO,1
2026-05-30,Karlovy Vary,XL,2
2026-05-30,Kladno,XPO,3
2026-05-30,Kolín,XPO,3
2026-05-30,LCS,XPO,12
2026-05-30,Liberec,XPO,2
2026-05-30,Liberec,XL,2
2026-05-30,Mladá Boleslav,XPO,4
2026-05-30,Most,XPO,1
2026-05-30,Most,XL,1
2026-05-30,Mělník,XPO,2
2026-05-30,Mělník,XL,2
2026-05-30,Olomouc,XPO,2
2026-05-30,Olomouc,XL,2
2026-05-30,Ostrava,XPO,3
2026-05-30,Ostrava,XL,1
2026-05-30,Pardubice,XPO,2
2026-05-30,Plzeň město,XL,1
2026-05-30,Pobočka Chrášťany,XPO,11
2026-05-30,Pobočka Chrášťany,XL,5
2026-05-30,Pobočka Chrášťany,VB,1
2026-05-30,Počernice,XPO,6
2026-05-30,Počernice,XL,4
2026-05-30,Praha - centrála,XPO,26
2026-05-30,Praha - centrála,XL,3
2026-05-30,Praha - centrála,VB,1
2026-05-30,Příbram,XPO,2
2026-05-30,SKLC3,XPO,66
2026-05-30,SKLC3,XL,8
2026-05-30,SKLC3,VB,26
2026-05-30,Tábor,VB,1
2026-05-30,Třebíč,XPO,1
2026-05-30,Zlín,XPO,1
2026-05-30,Ústí nad Labem,XPO,4
2026-05-30,Čakovice,XPO,4
2026-05-30,České Budějovice,XPO,1
2026-05-31,Anděl,XPO,4
2026-05-31,Benešov,XPO,3
2026-05-31,Benešov,XL,1
2026-05-31,Beroun,XPO,1
2026-05-31,Brno,XPO,6
2026-05-31,Brno,XL,2
2026-05-31,Brno,VB,1
2026-05-31,Brno Lískovec,XPO,5
2026-05-31,Budějovická,XPO,5
2026-05-31,CZLC4,XPO,163
2026-05-31,CZLC4,XL,4
2026-05-31,Dejvice,XPO,3
2026-05-31,Hradec,XPO,3
2026-05-31,Háje,XPO,17
2026-05-31,Háje,XL,2
2026-05-31,Háje,VB,1
2026-05-31,Jihlava,XPO,2
2026-05-31,Karlovy Vary,XPO,1
2026-05-31,Kladno,XPO,3
2026-05-31,Kladno,XL,1
2026-05-31,Kolín,XPO,1
2026-05-31,LCS,XPO,21
2026-05-31,Liberec,XPO,1
2026-05-31,Mladá Boleslav,XPO,1
2026-05-31,Mladá Boleslav,XL,1
2026-05-31,Most,XPO,2
2026-05-31,Mělník,XPO,1
2026-05-31,Olomouc,XPO,3
2026-05-31,Opava,XPO,1
2026-05-31,Opava,VB,2
2026-05-31,Ostrava,XPO,1
2026-05-31,Pardubice,XPO,4
2026-05-31,Pardubice,XL,1
2026-05-31,Plzeň město,XPO,4
2026-05-31,Pobočka Chrášťany,XPO,5
2026-05-31,Pobočka Chrášťany,XL,4
2026-05-31,Pobočka Chrášťany,VB,1
2026-05-31,Počernice,XPO,7
2026-05-31,Počernice,XL,1
2026-05-31,Počernice,VB,1
2026-05-31,Praha - centrála,XPO,17
2026-05-31,Praha - centrála,XL,3
2026-05-31,Praha - centrála,VB,3
2026-05-31,SKLC3,XPO,268
2026-05-31,SKLC3,XL,4
2026-05-31,SKLC3,VB,13
2026-05-31,Zlín,XPO,1
2026-05-31,Zlín,XL,1
2026-05-31,Čakovice,XPO,2
2026-05-31,České Budějovice,XPO,6
2026-05-31,České Budějovice,XL,4
2026-06-01,Anděl,XPO,8
2026-06-01,Anděl,VB,2
2026-06-01,Benešov,XPO,2
2026-06-01,Benešov,XL,2
2026-06-01,Beroun,XPO,1
2026-06-01,Beroun,XL,2
2026-06-01,Brno,XPO,6
2026-06-01,Brno Lískovec,XPO,3
2026-06-01,Brno Lískovec,XL,2
2026-06-01,Budějovická,XPO,3
2026-06-01,Budějovická,XL,3
2026-06-01,CZLC4,BPO,1
2026-06-01,CZLC4,XPO,141
2026-06-01,CZLC4,XL,5
2026-06-01,Dejvice,XPO,1
2026-06-01,Děčín,XPO,3
2026-06-01,Frýdek-Místek,XPO,2
2026-06-01,HULC1,VB,20
2026-06-01,Hradec,XPO,1
2026-06-01,Hradec,XL,1
2026-06-01,Háje,XPO,7
2026-06-01,Háje,XL,2
2026-06-01,Karlovy Vary,XPO,2
2026-06-01,Karlovy Vary,XL,1
2026-06-01,Kladno,XPO,3
2026-06-01,Kladno,VB,1
2026-06-01,Kolín,XPO,1
2026-06-01,LCS,XPO,5
2026-06-01,Liberec,XPO,3
2026-06-01,Liberec,XL,1
2026-06-01,Mladá Boleslav,XPO,6
2026-06-01,Most,XPO,2
2026-06-01,Olomouc,XPO,4
2026-06-01,Ostrava,XPO,6
2026-06-01,Ostrava,XL,1
2026-06-01,Pardubice,XPO,4
2026-06-01,Plzeň město,XPO,13
2026-06-01,Plzeň město,XL,1
2026-06-01,Pobočka Chrášťany,XPO,20
2026-06-01,Pobočka Chrášťany,XL,1
2026-06-01,Pobočka Chrášťany,VB,3
2026-06-01,Počernice,XPO,1
2026-06-01,Počernice,XL,1
2026-06-01,Praha - centrála,XPO,7
2026-06-01,Praha - centrála,XL,5
2026-06-01,Praha - centrála,VB,1
2026-06-01,Prostějov,XPO,1
2026-06-01,Příbram,XPO,2
2026-06-01,Příbram,XL,1
2026-06-01,SKLC3,XPO,156
2026-06-01,SKLC3,XL,26
2026-06-01,SKLC3,VB,51
2026-06-01,Tábor,XL,2
2026-06-01,Třebíč,XPO,1
2026-06-01,Třebíč,XL,1
2026-06-01,Třebíč,VB,1
2026-06-01,Zlín,XPO,1
2026-06-01,Zlín,XL,3
2026-06-01,Ústí nad Labem,XPO,1
2026-06-01,Čakovice,XPO,4
2026-06-01,Čakovice,VB,1
2026-06-01,České Budějovice,XPO,2
2026-06-01,České Budějovice,XL,2
