datum,protistrana,geosize,joblines
2026-05-15,CBP Budapešť centrála,XPO,10
2026-05-15,CBP Budapešť centrála,XL,3
2026-05-15,CBP Budapešť centrála,VB,1
2026-05-15,CZLC4,SPO,1765
2026-05-15,CZLC4,BPO,575
2026-05-15,CZLC4,XPO,22
2026-05-15,HULC1,SPO,483
2026-05-15,HULC1,BPO,51
2026-05-15,HULC1,XPO,23
2026-05-15,HULC1,XL,9
2026-05-15,HULC1,VB,5
2026-05-15,Košice,SPO,10
2026-05-15,Košice,BPO,2
2026-05-15,Košice,XPO,3
2026-05-15,LCS,SPO,314
2026-05-15,LCS,BPO,203
2026-05-15,LCS,XPO,14
2026-05-15,LCU,SPO,1
2026-05-15,LCU,BPO,1
2026-05-15,LCU,XPO,655
2026-05-15,LCU,XL,116
2026-05-15,LCU,VB,176
2026-05-15,Nitra,SPO,23
2026-05-15,Nitra,BPO,7
2026-05-15,Nitra,XPO,2
2026-05-15,Nitra,XL,1
2026-05-15,Pobočka HULC1,SPO,9
2026-05-15,Pobočka HULC1,BPO,2
2026-05-15,Pobočka HULC1,XPO,3
2026-05-15,Prešov,SPO,6
2026-05-15,Prešov,XL,1
2026-05-15,Trenčín,BPO,4
2026-05-15,Trenčín,XL,1
2026-05-15,Trnava,SPO,13
2026-05-15,Trnava,BPO,1
2026-05-15,Trnava,XPO,1
2026-05-15,Trnava,XL,1
2026-05-15,Trnava,VB,1
2026-05-15,Žilina,SPO,3
2026-05-16,Banská Bystrica,SPO,5
2026-05-16,Banská Bystrica,XPO,1
2026-05-16,Banská Bystrica,XL,2
2026-05-16,Bratislava Centrála,SPO,104
2026-05-16,Bratislava Centrála,BPO,18
2026-05-16,Bratislava Centrála,XPO,22
2026-05-16,Bratislava Centrála,XL,5
2026-05-16,Bratislava Centrála,VB,1
2026-05-16,Bratislava Petržalka,BPO,2
2026-05-16,Bratislava Petržalka,XPO,1
2026-05-16,Budapešť Blaha,SPO,7
2026-05-16,Budapešť Blaha,BPO,1
2026-05-16,Budapešť Blaha,XL,1
2026-05-16,Budapešť Blaha,VB,1
2026-05-16,CBP Budapešť centrála,SPO,44
2026-05-16,CBP Budapešť centrála,BPO,9
2026-05-16,CBP Budapešť centrála,XPO,10
2026-05-16,CBP Budapešť centrála,XL,5
2026-05-16,CBP Budapešť centrála,VB,3
2026-05-16,CZLC4,SPO,2021
2026-05-16,CZLC4,BPO,520
2026-05-16,CZLC4,XPO,20
2026-05-16,HULC1,SPO,583
2026-05-16,HULC1,BPO,79
2026-05-16,HULC1,XPO,20
2026-05-16,HULC1,XL,4
2026-05-16,HULC1,VB,23
2026-05-16,Košice,SPO,19
2026-05-16,Košice,BPO,1
2026-05-16,LCS,SPO,269
2026-05-16,LCS,BPO,64
2026-05-16,LCS,XPO,40
2026-05-16,LCU,BPO,3
2026-05-16,LCU,XPO,180
2026-05-16,LCU,XL,41
2026-05-16,LCU,VB,36
2026-05-16,Nitra,SPO,5
2026-05-16,Nitra,BPO,1
2026-05-16,Nitra,XPO,3
2026-05-16,Pobočka HULC1,SPO,126
2026-05-16,Pobočka HULC1,BPO,15
2026-05-16,Pobočka HULC1,XPO,13
2026-05-16,Prešov,SPO,11
2026-05-16,Trenčín,BPO,1
2026-05-16,Trenčín,XL,1
2026-05-16,Trnava,SPO,9
2026-05-16,Trnava,BPO,2
2026-05-16,Wien Karlsplatz,SPO,4
2026-05-16,Žilina,SPO,10
2026-05-16,Žilina,BPO,1
2026-05-16,Žilina,VB,1
2026-05-17,Banská Bystrica,SPO,8
2026-05-17,Banská Bystrica,XPO,1
2026-05-17,Bratislava Centrála,SPO,67
2026-05-17,Bratislava Centrála,BPO,9
2026-05-17,Bratislava Centrála,XPO,6
2026-05-17,Bratislava Centrála,XL,1
2026-05-17,Bratislava Centrála,VB,1
2026-05-17,Bratislava Petržalka,SPO,2
2026-05-17,Bratislava Petržalka,BPO,1
2026-05-17,Budapešť Blaha,SPO,17
2026-05-17,CBP Budapešť centrála,SPO,38
2026-05-17,CBP Budapešť centrála,BPO,9
2026-05-17,CBP Budapešť centrála,XPO,16
2026-05-17,CBP Budapešť centrála,XL,2
2026-05-17,CBP Budapešť centrála,VB,1
2026-05-17,CZLC4,SPO,1710
2026-05-17,CZLC4,BPO,445
2026-05-17,CZLC4,XPO,38
2026-05-17,HULC1,SPO,251
2026-05-17,HULC1,BPO,17
2026-05-17,HULC1,XPO,6
2026-05-17,HULC1,VB,29
2026-05-17,Košice,SPO,4
2026-05-17,Košice,XPO,1
2026-05-17,LCS,SPO,271
2026-05-17,LCS,BPO,68
2026-05-17,LCS,XPO,45
2026-05-17,LCU,XPO,56
2026-05-17,LCU,XL,25
2026-05-17,LCU,VB,26
2026-05-17,Nitra,SPO,9
2026-05-17,Nitra,BPO,2
2026-05-17,Nitra,XPO,2
2026-05-17,Pobočka HULC1,SPO,6
2026-05-17,Pobočka HULC1,XPO,6
2026-05-17,Prešov,SPO,3
2026-05-17,Trenčín,SPO,3
2026-05-17,Trenčín,XL,1
2026-05-17,Trnava,SPO,6
2026-05-17,Trnava,BPO,1
2026-05-17,Žilina,SPO,11
2026-05-17,Žilina,BPO,1
2026-05-17,Žilina,XPO,2
2026-05-17,Žilina,XL,1
2026-05-18,Banská Bystrica,SPO,9
2026-05-18,Banská Bystrica,XPO,1
2026-05-18,Banská Bystrica,XL,1
2026-05-18,Bratislava Centrála,SPO,83
2026-05-18,Bratislava Centrála,BPO,15
2026-05-18,Bratislava Centrála,XPO,3
2026-05-18,Budapešť Blaha,SPO,2
2026-05-18,Budapešť Blaha,XL,2
2026-05-18,CBP Budapešť centrála,SPO,29
2026-05-18,CBP Budapešť centrála,BPO,3
2026-05-18,CBP Budapešť centrála,XPO,6
2026-05-18,CBP Budapešť centrála,XL,1
2026-05-18,CBP Budapešť centrála,VB,2
2026-05-18,CZLC4,SPO,1870
2026-05-18,CZLC4,BPO,520
2026-05-18,CZLC4,XPO,21
2026-05-18,HULC1,SPO,323
2026-05-18,HULC1,BPO,38
2026-05-18,HULC1,XPO,39
2026-05-18,HULC1,VB,12
2026-05-18,Košice,SPO,11
2026-05-18,Košice,BPO,4
2026-05-18,Košice,XPO,1
2026-05-18,LCS,SPO,380
2026-05-18,LCS,BPO,138
2026-05-18,LCS,XPO,22
2026-05-18,LCU,XPO,79
2026-05-18,LCU,XL,37
2026-05-18,LCU,VB,30
2026-05-18,Nitra,SPO,12
2026-05-18,Nitra,BPO,1
2026-05-18,Nitra,XPO,2
2026-05-18,Nitra,XL,1
2026-05-18,Pobočka HULC1,SPO,21
2026-05-18,Pobočka HULC1,BPO,11
2026-05-18,Pobočka HULC1,XPO,4
2026-05-18,Prešov,SPO,11
2026-05-18,Prešov,BPO,1
2026-05-18,Prešov,XPO,1
2026-05-18,Trenčín,SPO,3
2026-05-18,Trenčín,XPO,1
2026-05-18,Trnava,SPO,21
2026-05-18,Trnava,BPO,1
2026-05-18,Trnava,XPO,2
2026-05-18,Trnava,XL,1
2026-05-18,Wien Karlsplatz,SPO,1
2026-05-18,Žilina,SPO,15
2026-05-18,Žilina,BPO,3
2026-05-18,Žilina,XPO,2
2026-05-18,Žilina,XL,4
2026-05-19,Banská Bystrica,SPO,10
2026-05-19,Banská Bystrica,BPO,1
2026-05-19,Banská Bystrica,XPO,1
2026-05-19,Bratislava Centrála,SPO,78
2026-05-19,Bratislava Centrála,BPO,19
2026-05-19,Bratislava Centrála,XPO,11
2026-05-19,Bratislava Centrála,XL,2
2026-05-19,Bratislava Petržalka,SPO,2
2026-05-19,Bratislava Petržalka,BPO,1
2026-05-19,Bratislava Petržalka,XL,1
2026-05-19,Budapest Újbuda Központ,SPO,2
2026-05-19,Budapešť Blaha,SPO,3
2026-05-19,Budapešť Blaha,XPO,2
2026-05-19,Budapešť Blaha,XL,1
2026-05-19,CBP Budapešť centrála,SPO,42
2026-05-19,CBP Budapešť centrála,BPO,7
2026-05-19,CBP Budapešť centrála,XPO,18
2026-05-19,CBP Budapešť centrála,XL,3
2026-05-19,CBP Budapešť centrála,VB,1
2026-05-19,CZLC4,SPO,2627
2026-05-19,CZLC4,BPO,605
2026-05-19,CZLC4,XPO,20
2026-05-19,HULC1,SPO,314
2026-05-19,HULC1,BPO,73
2026-05-19,HULC1,XPO,52
2026-05-19,HULC1,XL,15
2026-05-19,HULC1,VB,107
2026-05-19,Košice,SPO,13
2026-05-19,Košice,BPO,4
2026-05-19,Košice,XPO,1
2026-05-19,Košice,XL,1
2026-05-19,LCS,SPO,501
2026-05-19,LCS,BPO,244
2026-05-19,LCS,XPO,113
2026-05-19,LCU,XPO,255
2026-05-19,LCU,XL,11
2026-05-19,LCU,VB,18
2026-05-19,Nitra,SPO,6
2026-05-19,Nitra,BPO,2
2026-05-19,Nitra,XPO,1
2026-05-19,Nitra,XL,1
2026-05-19,Pobočka HULC1,SPO,8
2026-05-19,Pobočka HULC1,BPO,1
2026-05-19,Pobočka HULC1,XPO,3
2026-05-19,Prešov,SPO,7
2026-05-19,Prešov,BPO,2
2026-05-19,Prešov,XPO,2
2026-05-19,Trenčín,SPO,7
2026-05-19,Trenčín,BPO,2
2026-05-19,Trenčín,XPO,1
2026-05-19,Trnava,SPO,5
2026-05-19,Trnava,XPO,2
2026-05-19,Wien Karlsplatz,SPO,17
2026-05-19,Žilina,SPO,23
2026-05-19,Žilina,BPO,2
2026-05-19,Žilina,XPO,4
2026-05-19,Žilina,XL,2
2026-05-20,Banská Bystrica,SPO,9
2026-05-20,Banská Bystrica,BPO,2
2026-05-20,Banská Bystrica,XPO,2
2026-05-20,Banská Bystrica,XL,2
2026-05-20,Bratislava Centrála,SPO,89
2026-05-20,Bratislava Centrála,BPO,11
2026-05-20,Bratislava Centrála,XPO,6
2026-05-20,Bratislava Centrála,XL,4
2026-05-20,Bratislava Centrála,VB,1
2026-05-20,Bratislava Petržalka,SPO,1
2026-05-20,Bratislava Petržalka,BPO,1
2026-05-20,Budapest Újbuda Központ,SPO,4
2026-05-20,Budapešť Blaha,SPO,2
2026-05-20,Budapešť Blaha,BPO,2
2026-05-20,CBP Budapešť centrála,SPO,24
2026-05-20,CBP Budapešť centrála,BPO,6
2026-05-20,CBP Budapešť centrála,XPO,11
2026-05-20,CBP Budapešť centrála,XL,2
2026-05-20,CBP Budapešť centrála,VB,3
2026-05-20,CZLC4,SPO,1704
2026-05-20,CZLC4,BPO,340
2026-05-20,CZLC4,XPO,26
2026-05-20,HULC1,SPO,267
2026-05-20,HULC1,BPO,59
2026-05-20,HULC1,XPO,22
2026-05-20,HULC1,VB,11
2026-05-20,Košice,SPO,17
2026-05-20,Košice,BPO,4
2026-05-20,Košice,XPO,2
2026-05-20,Košice,XL,1
2026-05-20,LCS,SPO,228
2026-05-20,LCS,BPO,53
2026-05-20,LCS,XPO,39
2026-05-20,LCU,BPO,1
2026-05-20,LCU,XPO,467
2026-05-20,LCU,XL,95
2026-05-20,LCU,VB,221
2026-05-20,Nitra,SPO,5
2026-05-20,Nitra,BPO,3
2026-05-20,Nitra,XPO,2
2026-05-20,Pobočka HULC1,SPO,6
2026-05-20,Pobočka HULC1,BPO,4
2026-05-20,Pobočka HULC1,XPO,4
2026-05-20,Prešov,SPO,10
2026-05-20,Prešov,BPO,4
2026-05-20,Prešov,XPO,3
2026-05-20,Trenčín,SPO,3
2026-05-20,Trenčín,BPO,3
2026-05-20,Trenčín,XPO,1
2026-05-20,Trenčín,XL,1
2026-05-20,Trnava,SPO,2
2026-05-20,Trnava,BPO,2
2026-05-20,Trnava,XPO,4
2026-05-20,Žilina,SPO,3
2026-05-20,Žilina,BPO,1
2026-05-21,Banská Bystrica,SPO,10
2026-05-21,Bratislava Centrála,SPO,44
2026-05-21,Bratislava Centrála,BPO,13
2026-05-21,Bratislava Centrála,XPO,6
2026-05-21,Bratislava Centrála,XL,2
2026-05-21,Bratislava Centrála,VB,1
2026-05-21,Bratislava Petržalka,SPO,1
2026-05-21,Bratislava Petržalka,XPO,1
2026-05-21,Bratislava Petržalka,VB,1
2026-05-21,Budapest Újbuda Központ,SPO,1
2026-05-21,Budapešť Blaha,SPO,4
2026-05-21,Budapešť Blaha,XL,1
2026-05-21,CBP Budapešť centrála,SPO,16
2026-05-21,CBP Budapešť centrála,BPO,11
2026-05-21,CBP Budapešť centrála,XPO,7
2026-05-21,CBP Budapešť centrála,XL,1
2026-05-21,CBP Budapešť centrála,VB,1
2026-05-21,CZLC4,SPO,1625
2026-05-21,CZLC4,BPO,400
2026-05-21,CZLC4,XPO,6
2026-05-21,HULC1,SPO,217
2026-05-21,HULC1,BPO,27
2026-05-21,HULC1,XPO,32
2026-05-21,HULC1,XL,10
2026-05-21,HULC1,VB,34
2026-05-21,Košice,SPO,8
2026-05-21,Košice,BPO,1
2026-05-21,Košice,XL,1
2026-05-21,LCS,SPO,223
2026-05-21,LCS,BPO,143
2026-05-21,LCS,XPO,25
2026-05-21,LCU,BPO,1
2026-05-21,LCU,XPO,419
2026-05-21,LCU,XL,38
2026-05-21,LCU,VB,69
2026-05-21,Nitra,SPO,5
2026-05-21,Nitra,BPO,2
2026-05-21,Nitra,XPO,1
2026-05-21,Pobočka HULC1,SPO,7
2026-05-21,Pobočka HULC1,BPO,2
2026-05-21,Pobočka HULC1,XPO,5
2026-05-21,Prešov,SPO,7
2026-05-21,Prešov,BPO,1
2026-05-21,Prešov,XPO,1
2026-05-21,Trenčín,SPO,15
2026-05-21,Trenčín,BPO,3
2026-05-21,Trenčín,XPO,3
2026-05-21,Trnava,SPO,8
2026-05-21,Trnava,BPO,3
2026-05-21,Trnava,XPO,2
2026-05-21,Trnava,XL,1
2026-05-21,Žilina,SPO,5
2026-05-21,Žilina,BPO,1
2026-05-21,Žilina,XPO,1
2026-05-22,Banská Bystrica,SPO,3
2026-05-22,Banská Bystrica,BPO,1
2026-05-22,Banská Bystrica,XPO,2
2026-05-22,Banská Bystrica,VB,1
2026-05-22,Bratislava Centrála,SPO,45
2026-05-22,Bratislava Centrála,BPO,7
2026-05-22,Bratislava Centrála,XPO,9
2026-05-22,Bratislava Centrála,XL,1
2026-05-22,Bratislava Petržalka,SPO,1
2026-05-22,Budapešť Blaha,SPO,3
2026-05-22,CBP Budapešť centrála,SPO,31
2026-05-22,CBP Budapešť centrála,BPO,4
2026-05-22,CBP Budapešť centrála,XPO,5
2026-05-22,CBP Budapešť centrála,XL,3
2026-05-22,CBP Budapešť centrála,VB,2
2026-05-22,CZLC4,SPO,1637
2026-05-22,CZLC4,BPO,348
2026-05-22,CZLC4,XPO,9
2026-05-22,HULC1,SPO,307
2026-05-22,HULC1,BPO,72
2026-05-22,HULC1,XPO,32
2026-05-22,HULC1,XL,15
2026-05-22,HULC1,VB,26
2026-05-22,Košice,SPO,5
2026-05-22,Košice,XPO,1
2026-05-22,LCS,SPO,244
2026-05-22,LCS,BPO,77
2026-05-22,LCS,XPO,34
2026-05-22,LCU,SPO,3
2026-05-22,LCU,BPO,1
2026-05-22,LCU,XPO,158
2026-05-22,LCU,XL,6
2026-05-22,LCU,VB,72
2026-05-22,Nitra,SPO,12
2026-05-22,Nitra,XPO,1
2026-05-22,Pobočka HULC1,SPO,5
2026-05-22,Pobočka HULC1,BPO,15
2026-05-22,Pobočka HULC1,XPO,3
2026-05-22,Prešov,SPO,1
2026-05-22,Prešov,BPO,1
2026-05-22,Prešov,XPO,2
2026-05-22,Trenčín,SPO,12
2026-05-22,Trenčín,XPO,1
2026-05-22,Trenčín,XL,1
2026-05-22,Trnava,SPO,2
2026-05-22,Trnava,BPO,1
2026-05-22,Trnava,XL,2
2026-05-22,Žilina,SPO,9
2026-05-22,Žilina,XPO,1
2026-05-23,Bratislava Centrála,SPO,26
2026-05-23,Bratislava Centrála,BPO,8
2026-05-23,Bratislava Centrála,XPO,10
2026-05-23,Bratislava Centrála,XL,1
2026-05-23,Bratislava Petržalka,SPO,1
2026-05-23,Budapest Újbuda Központ,SPO,8
2026-05-23,Budapest Újbuda Központ,XPO,5
2026-05-23,Budapešť Blaha,XL,2
2026-05-23,CBP Budapešť centrála,SPO,25
2026-05-23,CBP Budapešť centrála,BPO,13
2026-05-23,CBP Budapešť centrála,XPO,10
2026-05-23,CBP Budapešť centrála,XL,5
2026-05-23,CZLC4,SPO,1587
2026-05-23,CZLC4,BPO,328
2026-05-23,CZLC4,XPO,8
2026-05-23,HULC1,SPO,192
2026-05-23,HULC1,BPO,27
2026-05-23,HULC1,XPO,10
2026-05-23,HULC1,XL,4
2026-05-23,HULC1,VB,19
2026-05-23,Košice,SPO,2
2026-05-23,Košice,VB,1
2026-05-23,LCS,SPO,395
2026-05-23,LCS,BPO,106
2026-05-23,LCS,XPO,12
2026-05-23,LCU,XPO,269
2026-05-23,LCU,XL,15
2026-05-23,LCU,VB,8
2026-05-23,Nitra,SPO,13
2026-05-23,Nitra,BPO,2
2026-05-23,Nitra,XL,2
2026-05-23,Pobočka HULC1,SPO,9
2026-05-23,Pobočka HULC1,BPO,2
2026-05-23,Pobočka HULC1,XPO,2
2026-05-23,Prešov,SPO,3
2026-05-23,Prešov,XPO,1
2026-05-23,Prešov,XL,1
2026-05-23,Trenčín,SPO,1
2026-05-23,Trenčín,XPO,2
2026-05-23,Trnava,SPO,4
2026-05-23,Trnava,XPO,1
2026-05-23,Wien Karlsplatz,XPO,1
2026-05-23,Wien Karlsplatz,XL,1
2026-05-23,Žilina,SPO,9
2026-05-23,Žilina,BPO,2
2026-05-23,Žilina,XPO,2
2026-05-23,Žilina,XL,2
2026-05-24,Banská Bystrica,SPO,1
2026-05-24,Banská Bystrica,BPO,2
2026-05-24,Banská Bystrica,XPO,1
2026-05-24,Banská Bystrica,XL,1
2026-05-24,Banská Bystrica,VB,1
2026-05-24,Bratislava Centrála,SPO,29
2026-05-24,Bratislava Centrála,BPO,10
2026-05-24,Bratislava Centrála,XPO,12
2026-05-24,Bratislava Centrála,XL,2
2026-05-24,Budapest Újbuda Központ,SPO,1
2026-05-24,Budapest Újbuda Központ,XPO,1
2026-05-24,CBP Budapešť centrála,SPO,7
2026-05-24,CZLC4,SPO,1518
2026-05-24,CZLC4,BPO,291
2026-05-24,CZLC4,XPO,7
2026-05-24,HULC1,SPO,131
2026-05-24,HULC1,BPO,14
2026-05-24,HULC1,XPO,7
2026-05-24,HULC1,VB,4
2026-05-24,Košice,SPO,8
2026-05-24,Košice,BPO,5
2026-05-24,Košice,XPO,3
2026-05-24,Košice,VB,1
2026-05-24,LCS,SPO,157
2026-05-24,LCS,BPO,45
2026-05-24,LCS,XPO,24
2026-05-24,LCU,XPO,115
2026-05-24,LCU,XL,46
2026-05-24,LCU,VB,36
2026-05-24,Nitra,SPO,13
2026-05-24,Nitra,BPO,2
2026-05-24,Nitra,XPO,4
2026-05-24,Prešov,SPO,3
2026-05-24,Prešov,XPO,2
2026-05-24,Trenčín,SPO,15
2026-05-24,Trenčín,XPO,2
2026-05-24,Trnava,SPO,4
2026-05-24,Trnava,BPO,5
2026-05-24,Trnava,XPO,1
2026-05-24,Trnava,XL,1
2026-05-24,Žilina,SPO,7
2026-05-24,Žilina,BPO,1
2026-05-24,Žilina,XPO,2
2026-05-25,Banská Bystrica,BPO,1
2026-05-25,Banská Bystrica,XPO,1
2026-05-25,Banská Bystrica,VB,1
2026-05-25,Bratislava Centrála,SPO,56
2026-05-25,Bratislava Centrála,BPO,14
2026-05-25,Bratislava Centrála,XPO,25
2026-05-25,Bratislava Centrála,XL,3
2026-05-25,Bratislava Centrála,VB,1
2026-05-25,Bratislava Petržalka,BPO,1
2026-05-25,Bratislava Petržalka,XPO,1
2026-05-25,Bratislava Petržalka,XL,1
2026-05-25,CBP Budapešť centrála,SPO,4
2026-05-25,CZLC4,SPO,1930
2026-05-25,CZLC4,BPO,425
2026-05-25,CZLC4,XPO,14
2026-05-25,HULC1,SPO,231
2026-05-25,HULC1,BPO,36
2026-05-25,HULC1,XPO,5
2026-05-25,HULC1,VB,4
2026-05-25,Košice,SPO,13
2026-05-25,Košice,BPO,3
2026-05-25,Košice,XL,2
2026-05-25,LCS,SPO,208
2026-05-25,LCS,BPO,48
2026-05-25,LCS,XPO,11
2026-05-25,LCU,XPO,192
2026-05-25,LCU,XL,68
2026-05-25,LCU,VB,48
2026-05-25,Nitra,BPO,1
2026-05-25,Nitra,XPO,1
2026-05-25,Nitra,XL,1
2026-05-25,Prešov,SPO,1
2026-05-25,Trenčín,SPO,4
2026-05-25,Trnava,SPO,1
2026-05-25,Trnava,XPO,3
2026-05-25,Žilina,SPO,14
2026-05-25,Žilina,BPO,4
2026-05-25,Žilina,XPO,4
2026-05-26,Banská Bystrica,SPO,2
2026-05-26,Banská Bystrica,BPO,2
2026-05-26,Banská Bystrica,XPO,3
2026-05-26,Banská Bystrica,XL,1
2026-05-26,Bratislava Centrála,SPO,27
2026-05-26,Bratislava Centrála,BPO,14
2026-05-26,Bratislava Centrála,XPO,4
2026-05-26,Bratislava Centrála,XL,1
2026-05-26,Bratislava Petržalka,SPO,3
2026-05-26,Bratislava Petržalka,XL,1
2026-05-26,Bratislava Petržalka,VB,1
2026-05-26,Budapest Újbuda Központ,SPO,3
2026-05-26,Budapest Újbuda Központ,XPO,3
2026-05-26,Budapešť Blaha,SPO,3
2026-05-26,Budapešť Blaha,XPO,1
2026-05-26,CBP Budapešť centrála,SPO,8
2026-05-26,CZLC4,SPO,2520
2026-05-26,CZLC4,BPO,593
2026-05-26,CZLC4,XPO,29
2026-05-26,HULC1,SPO,303
2026-05-26,HULC1,BPO,55
2026-05-26,HULC1,XPO,28
2026-05-26,HULC1,VB,27
2026-05-26,Košice,SPO,8
2026-05-26,Košice,BPO,3
2026-05-26,Košice,XPO,2
2026-05-26,Košice,XL,2
2026-05-26,LCS,SPO,277
2026-05-26,LCS,BPO,11
2026-05-26,LCS,XPO,102
2026-05-26,LCU,XPO,331
2026-05-26,LCU,XL,106
2026-05-26,LCU,VB,127
2026-05-26,Nitra,SPO,21
2026-05-26,Nitra,BPO,5
2026-05-26,Nitra,XPO,2
2026-05-26,Nitra,XL,1
2026-05-26,Pobočka HULC1,SPO,8
2026-05-26,Pobočka HULC1,BPO,1
2026-05-26,Pobočka HULC1,XPO,2
2026-05-26,Prešov,SPO,8
2026-05-26,Prešov,BPO,1
2026-05-26,Trenčín,SPO,6
2026-05-26,Trenčín,BPO,2
2026-05-26,Trenčín,VB,1
2026-05-26,Trnava,SPO,5
2026-05-26,Trnava,XPO,1
2026-05-26,Wien Karlsplatz,SPO,1
2026-05-26,Žilina,SPO,19
2026-05-26,Žilina,BPO,2
2026-05-26,Žilina,XPO,3
2026-05-26,Žilina,XL,1
2026-05-27,Banská Bystrica,SPO,5
2026-05-27,Banská Bystrica,BPO,3
2026-05-27,Banská Bystrica,XPO,6
2026-05-27,Bratislava Centrála,SPO,62
2026-05-27,Bratislava Centrála,BPO,6
2026-05-27,Bratislava Centrála,XPO,9
2026-05-27,Bratislava Centrála,XL,3
2026-05-27,Bratislava Petržalka,SPO,1
2026-05-27,Bratislava Petržalka,BPO,6
2026-05-27,Bratislava Petržalka,XL,1
2026-05-27,Budapest Újbuda Központ,SPO,11
2026-05-27,Budapest Újbuda Központ,BPO,2
2026-05-27,Budapest Újbuda Központ,XPO,4
2026-05-27,Budapest Újbuda Központ,XL,1
2026-05-27,Budapešť Blaha,SPO,5
2026-05-27,Budapešť Blaha,XL,1
2026-05-27,CBP Budapešť centrála,SPO,64
2026-05-27,CBP Budapešť centrála,BPO,33
2026-05-27,CBP Budapešť centrála,XPO,32
2026-05-27,CBP Budapešť centrála,XL,9
2026-05-27,CBP Budapešť centrála,VB,2
2026-05-27,CZLC4,SPO,1584
2026-05-27,CZLC4,BPO,338
2026-05-27,CZLC4,XPO,12
2026-05-27,HULC1,SPO,285
2026-05-27,HULC1,BPO,68
2026-05-27,HULC1,XPO,16
2026-05-27,HULC1,XL,8
2026-05-27,HULC1,VB,5
2026-05-27,Košice,SPO,4
2026-05-27,Košice,BPO,1
2026-05-27,Košice,XL,3
2026-05-27,LCS,SPO,195
2026-05-27,LCS,BPO,75
2026-05-27,LCS,XPO,50
2026-05-27,LCU,SPO,2
2026-05-27,LCU,XPO,209
2026-05-27,LCU,XL,14
2026-05-27,LCU,VB,60
2026-05-27,Nitra,SPO,4
2026-05-27,Nitra,BPO,4
2026-05-27,Pobočka HULC1,SPO,20
2026-05-27,Pobočka HULC1,BPO,2
2026-05-27,Pobočka HULC1,XPO,10
2026-05-27,Prešov,SPO,1
2026-05-27,Trenčín,SPO,1
2026-05-27,Trenčín,BPO,1
2026-05-27,Trnava,SPO,7
2026-05-27,Wien Karlsplatz,SPO,2
2026-05-27,Wien Karlsplatz,XL,1
2026-05-27,Žilina,SPO,17
2026-05-27,Žilina,BPO,1
2026-05-28,Banská Bystrica,SPO,2
2026-05-28,Banská Bystrica,XPO,3
2026-05-28,Banská Bystrica,XL,1
2026-05-28,Bratislava Centrála,SPO,46
2026-05-28,Bratislava Centrála,BPO,5
2026-05-28,Bratislava Centrála,XPO,10
2026-05-28,Budapest Újbuda Központ,SPO,2
2026-05-28,Budapešť Blaha,SPO,3
2026-05-28,CBP Budapešť centrála,SPO,26
2026-05-28,CBP Budapešť centrála,BPO,7
2026-05-28,CBP Budapešť centrála,XPO,8
2026-05-28,CBP Budapešť centrála,XL,3
2026-05-28,CZLC4,SPO,1739
2026-05-28,CZLC4,BPO,522
2026-05-28,CZLC4,XPO,7
2026-05-28,HULC1,SPO,212
2026-05-28,HULC1,BPO,29
2026-05-28,HULC1,XPO,20
2026-05-28,Košice,SPO,1
2026-05-28,Košice,BPO,1
2026-05-28,LCS,SPO,175
2026-05-28,LCS,BPO,43
2026-05-28,LCS,XPO,12
2026-05-28,LCU,XPO,244
2026-05-28,LCU,XL,5
2026-05-28,LCU,VB,168
2026-05-28,Nitra,SPO,4
2026-05-28,Nitra,BPO,3
2026-05-28,Nitra,XPO,1
2026-05-28,Pobočka HULC1,SPO,6
2026-05-28,Pobočka HULC1,BPO,1
2026-05-28,Pobočka HULC1,XPO,3
2026-05-28,Prešov,SPO,6
2026-05-28,Prešov,XPO,1
2026-05-28,Trenčín,SPO,4
2026-05-28,Trenčín,XPO,2
2026-05-28,Trenčín,XL,1
2026-05-28,Trnava,SPO,2
2026-05-28,Trnava,BPO,1
2026-05-28,Trnava,XPO,3
2026-05-28,Žilina,SPO,5
2026-05-28,Žilina,XL,1
2026-05-29,Banská Bystrica,SPO,3
2026-05-29,Bratislava Centrála,SPO,32
2026-05-29,Bratislava Centrála,BPO,7
2026-05-29,Bratislava Centrála,XPO,8
2026-05-29,Bratislava Centrála,XL,1
2026-05-29,Bratislava Petržalka,XL,1
2026-05-29,Budapest Újbuda Központ,SPO,1
2026-05-29,Budapest Újbuda Központ,BPO,1
2026-05-29,Budapest Újbuda Központ,XPO,2
2026-05-29,CBP Budapešť centrála,SPO,23
2026-05-29,CBP Budapešť centrála,BPO,3
2026-05-29,CBP Budapešť centrála,XPO,2
2026-05-29,CZLC4,SPO,1965
2026-05-29,CZLC4,BPO,500
2026-05-29,CZLC4,XPO,9
2026-05-29,HULC1,SPO,284
2026-05-29,HULC1,BPO,35
2026-05-29,HULC1,XPO,19
2026-05-29,HULC1,XL,4
2026-05-29,Košice,SPO,4
2026-05-29,Košice,BPO,1
2026-05-29,Košice,XPO,6
2026-05-29,LCS,SPO,199
2026-05-29,LCS,BPO,43
2026-05-29,LCS,XPO,12
2026-05-29,LCU,BPO,1
2026-05-29,LCU,XPO,175
2026-05-29,LCU,XL,89
2026-05-29,LCU,VB,46
2026-05-29,Nitra,SPO,15
2026-05-29,Nitra,BPO,3
2026-05-29,Nitra,XPO,1
2026-05-29,Pobočka HULC1,SPO,3
