datum,protistrana,geosize,joblines
2026-02-28,Banská Bystrica,SPO,5
2026-02-28,Bratislava Centrála,SPO,269
2026-02-28,Bratislava Centrála,BPO,100
2026-02-28,Bratislava Centrála,XPO,67
2026-02-28,Bratislava Centrála,XL,16
2026-02-28,Bratislava Petržalka,SPO,3
2026-02-28,Budapest Újbuda Központ,SPO,2
2026-02-28,Budapešť Blaha,SPO,131
2026-02-28,Budapešť Blaha,BPO,20
2026-02-28,CBP Budapešť centrála,SPO,439
2026-02-28,CBP Budapešť centrála,BPO,104
2026-02-28,CBP Budapešť centrála,XPO,18
2026-02-28,CBP Budapešť centrála,XL,8
2026-02-28,CZLC4,SPO,501
2026-02-28,CZLC4,BPO,243
2026-02-28,CZLC4,XPO,16
2026-02-28,Dunajská Streda,SPO,1
2026-02-28,Košice,SPO,5
2026-02-28,LCU,XPO,50
2026-02-28,LCU,XL,5
2026-02-28,LCU,VB,9
2026-02-28,Nitra,SPO,5
2026-02-28,Pobočka HULC1,SPO,4
2026-02-28,Pobočka Senec,SPO,1
2026-02-28,Prešov,SPO,1
2026-02-28,Trenčín,SPO,1
2026-02-28,Trnava,SPO,2
2026-02-28,Žilina,SPO,4
2026-03-01,Banská Bystrica,SPO,2
2026-03-01,Bratislava Centrála,SPO,170
2026-03-01,Bratislava Centrála,BPO,28
2026-03-01,Bratislava Petržalka,SPO,1
2026-03-01,Budapest Újbuda Központ,SPO,5
2026-03-01,Budapešť Blaha,SPO,3
2026-03-01,CBP Budapešť centrála,SPO,106
2026-03-01,CBP Budapešť centrála,BPO,76
2026-03-01,CBP Budapešť centrála,XPO,16
2026-03-01,CBP Budapešť centrála,XL,18
2026-03-01,CZLC4,SPO,125
2026-03-01,CZLC4,BPO,121
2026-03-01,CZLC4,XPO,10
2026-03-01,Dunajská Streda,SPO,1
2026-03-01,Košice,SPO,4
2026-03-01,LCU,XPO,15
2026-03-01,LCU,XL,42
2026-03-01,LCU,VB,62
2026-03-01,Nitra,SPO,6
2026-03-01,Pobočka HULC1,SPO,2
2026-03-01,Pobočka Senec,SPO,1
2026-03-01,Prešov,SPO,2
2026-03-01,Trenčín,SPO,3
2026-03-01,Trnava,SPO,1
2026-03-01,Žilina,SPO,2
2026-03-02,Banská Bystrica,SPO,2
2026-03-02,Bratislava Centrála,SPO,167
2026-03-02,Bratislava Centrála,BPO,86
2026-03-02,Bratislava Centrála,XPO,53
2026-03-02,Bratislava Centrála,XL,6
2026-03-02,Bratislava Petržalka,SPO,2
2026-03-02,Budapešť Blaha,SPO,4
2026-03-02,CBP Budapešť centrála,SPO,94
2026-03-02,CBP Budapešť centrála,BPO,51
2026-03-02,CBP Budapešť centrála,XPO,18
2026-03-02,CBP Budapešť centrála,XL,13
2026-03-02,CZLC4,SPO,450
2026-03-02,CZLC4,BPO,100
2026-03-02,CZLC4,XPO,15
2026-03-02,Dunajská Streda,SPO,2
2026-03-02,Košice,SPO,5
2026-03-02,LCU,XPO,19
2026-03-02,LCU,XL,5
2026-03-02,LCU,VB,66
2026-03-02,Nitra,SPO,3
2026-03-02,Pobočka Senec,SPO,2
2026-03-02,Prešov,SPO,3
2026-03-02,Trenčín,SPO,2
2026-03-02,Trnava,SPO,5
2026-03-02,Wien Karlsplatz,SPO,1
2026-03-02,Žilina,SPO,6
2026-03-03,Banská Bystrica,SPO,5
2026-03-03,Bratislava Centrála,SPO,263
2026-03-03,Bratislava Centrála,BPO,69
2026-03-03,Bratislava Centrála,XPO,18
2026-03-03,Bratislava Petržalka,SPO,2
2026-03-03,Bratislava Petržalka,BPO,3
2026-03-03,Budapest Újbuda Központ,SPO,5
2026-03-03,Budapešť Blaha,SPO,6
2026-03-03,CBP Budapešť centrála,SPO,254
2026-03-03,CBP Budapešť centrála,BPO,36
2026-03-03,CBP Budapešť centrála,XPO,20
2026-03-03,CBP Budapešť centrála,XL,11
2026-03-03,CZLC4,SPO,637
2026-03-03,CZLC4,BPO,254
2026-03-03,CZLC4,XPO,24
2026-03-03,Dunajská Streda,SPO,1
2026-03-03,Dunajská Streda,BPO,1
2026-03-03,Košice,SPO,3
2026-03-03,LCU,XPO,26
2026-03-03,LCU,XL,56
2026-03-03,LCU,VB,85
2026-03-03,Nitra,SPO,2
2026-03-03,Nitra,BPO,1
2026-03-03,Pobočka HULC1,SPO,8
2026-03-03,Prešov,SPO,5
2026-03-03,Prešov,BPO,3
2026-03-03,Trenčín,SPO,6
2026-03-03,Trenčín,BPO,3
2026-03-03,Trnava,SPO,5
2026-03-03,Žilina,SPO,5
2026-03-04,Banská Bystrica,SPO,8
2026-03-04,Bratislava Centrála,SPO,281
2026-03-04,Bratislava Centrála,BPO,60
2026-03-04,Bratislava Centrála,XPO,12
2026-03-04,Bratislava Centrála,XL,17
2026-03-04,Budapest Újbuda Központ,SPO,2
2026-03-04,Budapešť Blaha,SPO,11
2026-03-04,CBP Budapešť centrála,SPO,202
2026-03-04,CBP Budapešť centrála,BPO,55
2026-03-04,CBP Budapešť centrála,XPO,19
2026-03-04,CZLC4,SPO,449
2026-03-04,CZLC4,BPO,106
2026-03-04,CZLC4,XPO,27
2026-03-04,Dunajská Streda,SPO,8
2026-03-04,Dunajská Streda,BPO,1
2026-03-04,Košice,SPO,3
2026-03-04,LCU,XPO,16
2026-03-04,LCU,XL,53
2026-03-04,LCU,VB,35
2026-03-04,Nitra,SPO,7
2026-03-04,Pobočka HULC1,SPO,1
2026-03-04,Pobočka Senec,SPO,6
2026-03-04,Prešov,SPO,4
2026-03-04,Trenčín,SPO,1
2026-03-04,Trnava,SPO,7
2026-03-04,Žilina,SPO,2
2026-03-05,Banská Bystrica,SPO,5
2026-03-05,Bratislava Centrála,SPO,619
2026-03-05,Bratislava Centrála,BPO,107
2026-03-05,Bratislava Centrála,XPO,15
2026-03-05,Bratislava Petržalka,SPO,3
2026-03-05,Budapest Újbuda Központ,SPO,2
2026-03-05,Budapešť Blaha,SPO,12
2026-03-05,CBP Budapešť centrála,SPO,217
2026-03-05,CBP Budapešť centrála,BPO,118
2026-03-05,CBP Budapešť centrála,XPO,37
2026-03-05,CZLC4,SPO,289
2026-03-05,CZLC4,BPO,122
2026-03-05,CZLC4,XPO,23
2026-03-05,Dunajská Streda,SPO,4
2026-03-05,Dunajská Streda,BPO,2
2026-03-05,Košice,SPO,8
2026-03-05,LCU,XPO,75
2026-03-05,LCU,XL,11
2026-03-05,LCU,VB,133
2026-03-05,Nitra,SPO,7
2026-03-05,Pobočka HULC1,SPO,6
2026-03-05,Pobočka Senec,SPO,4
2026-03-05,Prešov,SPO,5
2026-03-05,Trenčín,SPO,3
2026-03-05,Trnava,SPO,12
2026-03-05,Wien Karlsplatz,SPO,3
2026-03-05,Žilina,SPO,9
2026-03-06,Banská Bystrica,SPO,9
2026-03-06,Bratislava Centrála,SPO,237
2026-03-06,Bratislava Centrála,BPO,95
2026-03-06,Bratislava Centrála,XPO,48
2026-03-06,Bratislava Centrála,XL,10
2026-03-06,Bratislava Petržalka,SPO,2
2026-03-06,Budapest Újbuda Központ,SPO,2
2026-03-06,Budapešť Blaha,SPO,10
2026-03-06,CBP Budapešť centrála,SPO,210
2026-03-06,CBP Budapešť centrála,BPO,73
2026-03-06,CBP Budapešť centrála,XPO,66
2026-03-06,CZLC4,SPO,497
2026-03-06,CZLC4,BPO,286
2026-03-06,CZLC4,XPO,50
2026-03-06,Dunajská Streda,SPO,4
2026-03-06,Košice,SPO,4
2026-03-06,LCU,XPO,11
2026-03-06,LCU,XL,12
2026-03-06,LCU,VB,15
2026-03-06,Nitra,SPO,7
2026-03-06,Pobočka HULC1,SPO,4
2026-03-06,Prešov,SPO,8
2026-03-06,Trenčín,SPO,6
2026-03-06,Trnava,SPO,8
2026-03-06,Žilina,SPO,6
2026-03-07,Banská Bystrica,SPO,2
2026-03-07,Bratislava Centrála,SPO,262
2026-03-07,Bratislava Centrála,BPO,132
2026-03-07,Bratislava Centrála,XPO,44
2026-03-07,Bratislava Centrála,XL,6
2026-03-07,Bratislava Petržalka,SPO,1
2026-03-07,Budapest Újbuda Központ,SPO,2
2026-03-07,Budapešť Blaha,SPO,4
2026-03-07,CBP Budapešť centrála,SPO,206
2026-03-07,CBP Budapešť centrála,BPO,66
2026-03-07,CBP Budapešť centrála,XPO,47
2026-03-07,CZLC4,SPO,149
2026-03-07,CZLC4,BPO,206
2026-03-07,CZLC4,XPO,12
2026-03-07,Dunajská Streda,SPO,3
2026-03-07,Košice,SPO,7
2026-03-07,LCU,XPO,57
2026-03-07,LCU,XL,27
2026-03-07,LCU,VB,12
2026-03-07,Nitra,SPO,5
2026-03-07,Pobočka HULC1,SPO,6
2026-03-07,Pobočka HULC1,BPO,2
2026-03-07,Pobočka Senec,SPO,2
2026-03-07,Prešov,SPO,4
2026-03-07,Trenčín,SPO,4
2026-03-07,Trnava,SPO,12
2026-03-07,Wien Karlsplatz,SPO,4
2026-03-07,Žilina,SPO,4
2026-03-08,Banská Bystrica,SPO,7
2026-03-08,Bratislava Centrála,SPO,320
2026-03-08,Bratislava Centrála,BPO,71
2026-03-08,Bratislava Centrála,XPO,71
2026-03-08,Bratislava Centrála,XL,16
2026-03-08,Bratislava Petržalka,SPO,4
2026-03-08,Budapešť Blaha,SPO,6
2026-03-08,CBP Budapešť centrála,SPO,306
2026-03-08,CBP Budapešť centrála,BPO,68
2026-03-08,CBP Budapešť centrála,XPO,26
2026-03-08,CZLC4,SPO,154
2026-03-08,CZLC4,BPO,165
2026-03-08,Dunajská Streda,SPO,1
2026-03-08,Košice,SPO,7
2026-03-08,LCU,XPO,18
2026-03-08,LCU,XL,8
2026-03-08,LCU,VB,8
2026-03-08,Nitra,SPO,10
2026-03-08,Pobočka HULC1,SPO,5
2026-03-08,Pobočka Senec,SPO,3
2026-03-08,Prešov,SPO,6
2026-03-08,Trnava,SPO,12
2026-03-08,Wien Karlsplatz,SPO,1
2026-03-08,Žilina,SPO,2
2026-03-09,Banská Bystrica,SPO,6
2026-03-09,Bratislava Centrála,SPO,317
2026-03-09,Bratislava Centrála,BPO,64
2026-03-09,Bratislava Centrála,XPO,65
2026-03-09,Bratislava Petržalka,SPO,2
2026-03-09,Budapest Újbuda Központ,SPO,3
2026-03-09,Budapest Újbuda Központ,BPO,2
2026-03-09,Budapešť Blaha,SPO,8
2026-03-09,Budapešť Blaha,BPO,2
2026-03-09,CBP Budapešť centrála,SPO,230
2026-03-09,CBP Budapešť centrála,BPO,68
2026-03-09,CBP Budapešť centrála,XPO,36
2026-03-09,CBP Budapešť centrála,XL,13
2026-03-09,CBP Budapešť centrála,VB,3
2026-03-09,CZLC4,SPO,467
2026-03-09,CZLC4,BPO,103
2026-03-09,CZLC4,XPO,19
2026-03-09,Dunajská Streda,SPO,2
2026-03-09,Košice,SPO,6
2026-03-09,LCU,XPO,185
2026-03-09,LCU,XL,7
2026-03-09,LCU,VB,16
2026-03-09,Nitra,SPO,8
2026-03-09,Pobočka HULC1,SPO,5
2026-03-09,Pobočka Senec,SPO,1
2026-03-09,Prešov,SPO,4
2026-03-09,Trenčín,SPO,5
2026-03-09,Trnava,SPO,6
2026-03-09,Wien Karlsplatz,SPO,1
2026-03-09,Žilina,SPO,10
2026-03-10,Banská Bystrica,SPO,4
2026-03-10,Bratislava Centrála,SPO,327
2026-03-10,Bratislava Centrála,BPO,110
2026-03-10,Bratislava Petržalka,SPO,3
2026-03-10,Budapešť Blaha,SPO,10
2026-03-10,Budapešť Blaha,BPO,2
2026-03-10,CBP Budapešť centrála,SPO,274
2026-03-10,CBP Budapešť centrála,BPO,65
2026-03-10,CBP Budapešť centrála,XPO,43
2026-03-10,CZLC4,SPO,780
2026-03-10,CZLC4,BPO,603
2026-03-10,Dunajská Streda,SPO,6
2026-03-10,Košice,SPO,5
2026-03-10,LCU,XPO,174
2026-03-10,LCU,XL,104
2026-03-10,LCU,VB,64
2026-03-10,Nitra,SPO,1
2026-03-10,Pobočka HULC1,SPO,3
2026-03-10,Pobočka Senec,SPO,3
2026-03-10,Prešov,SPO,7
2026-03-10,Trenčín,SPO,9
2026-03-10,Trnava,SPO,20
2026-03-10,Žilina,SPO,5
2026-03-11,Banská Bystrica,SPO,11
2026-03-11,Bratislava Centrála,SPO,266
2026-03-11,Bratislava Centrála,BPO,126
2026-03-11,Bratislava Centrála,XL,8
2026-03-11,Bratislava Petržalka,SPO,5
2026-03-11,Budapest Újbuda Központ,SPO,3
2026-03-11,Budapest Újbuda Központ,BPO,2
2026-03-11,Budapešť Blaha,SPO,6
2026-03-11,CBP Budapešť centrála,SPO,198
2026-03-11,CBP Budapešť centrála,BPO,88
2026-03-11,CBP Budapešť centrála,XPO,37
2026-03-11,CZLC4,SPO,718
2026-03-11,CZLC4,BPO,144
2026-03-11,Košice,SPO,22
2026-03-11,Košice,BPO,2
2026-03-11,LCU,SPO,12
2026-03-11,LCU,BPO,1
2026-03-11,LCU,XPO,250
2026-03-11,LCU,XL,14
2026-03-11,LCU,VB,25
2026-03-11,Nitra,SPO,22
2026-03-11,Pobočka HULC1,SPO,20
2026-03-11,Prešov,SPO,20
2026-03-11,Trenčín,SPO,14
2026-03-11,Trnava,SPO,18
2026-03-11,Wien Karlsplatz,SPO,1
2026-03-11,Žilina,SPO,4
2026-03-12,Banská Bystrica,SPO,6
2026-03-12,Bratislava Centrála,SPO,347
2026-03-12,Bratislava Centrála,BPO,59
2026-03-12,Bratislava Centrála,XPO,22
2026-03-12,Bratislava Centrála,XL,6
2026-03-12,Bratislava Petržalka,SPO,9
2026-03-12,Budapest Újbuda Központ,SPO,9
2026-03-12,Budapešť Blaha,SPO,15
2026-03-12,CBP Budapešť centrála,SPO,300
2026-03-12,CBP Budapešť centrála,BPO,58
2026-03-12,CBP Budapešť centrála,XPO,49
2026-03-12,CBP Budapešť centrála,XL,28
2026-03-12,CZLC4,SPO,663
2026-03-12,CZLC4,BPO,198
2026-03-12,Dunajská Streda,SPO,29
2026-03-12,Košice,SPO,41
2026-03-12,LCU,XPO,181
2026-03-12,LCU,XL,24
2026-03-12,LCU,VB,39
2026-03-12,Nitra,SPO,40
2026-03-12,Pobočka HULC1,SPO,13
2026-03-12,Prešov,SPO,8
2026-03-12,Trenčín,SPO,32
2026-03-12,Trnava,SPO,41
2026-03-12,Wien Karlsplatz,SPO,1
2026-03-12,Žilina,SPO,38
2026-03-13,Banská Bystrica,SPO,4
2026-03-13,Banská Bystrica,BPO,1
2026-03-13,Bratislava Centrála,SPO,283
2026-03-13,Bratislava Centrála,BPO,105
2026-03-13,Bratislava Centrála,XPO,4
2026-03-13,Bratislava Petržalka,SPO,3
2026-03-13,Budapest Újbuda Központ,SPO,5
2026-03-13,Budapešť Blaha,SPO,13
2026-03-13,CBP Budapešť centrála,SPO,251
2026-03-13,CBP Budapešť centrála,BPO,64
2026-03-13,CBP Budapešť centrála,XPO,26
2026-03-13,CBP Budapešť centrála,XL,28
2026-03-13,CZLC4,SPO,729
2026-03-13,CZLC4,BPO,227
2026-03-13,Dunajská Streda,SPO,1
2026-03-13,Košice,SPO,8
2026-03-13,LCU,XPO,70
2026-03-13,LCU,XL,10
2026-03-13,LCU,VB,32
2026-03-13,Nitra,SPO,3
2026-03-13,Pobočka HULC1,SPO,6
2026-03-13,Prešov,SPO,6
2026-03-13,Trenčín,SPO,4
2026-03-13,Trnava,SPO,9
2026-03-13,Wien Karlsplatz,SPO,3
2026-03-13,Žilina,SPO,7
2026-03-14,Banská Bystrica,SPO,37
2026-03-14,Bratislava Centrála,SPO,420
2026-03-14,Bratislava Centrála,BPO,84
2026-03-14,Bratislava Centrála,XPO,90
2026-03-14,Bratislava Petržalka,SPO,11
2026-03-14,Budapest Újbuda Központ,SPO,10
2026-03-14,Budapešť Blaha,SPO,28
2026-03-14,CBP Budapešť centrála,SPO,325
2026-03-14,CBP Budapešť centrála,BPO,62
2026-03-14,CBP Budapešť centrála,XPO,63
2026-03-14,CBP Budapešť centrála,XL,8
2026-03-14,CZLC4,SPO,452
2026-03-14,CZLC4,BPO,277
2026-03-14,Košice,SPO,21
2026-03-14,LCU,XPO,61
2026-03-14,LCU,XL,10
2026-03-14,LCU,VB,22
2026-03-14,Nitra,SPO,13
2026-03-14,Pobočka HULC1,SPO,44
2026-03-14,Prešov,SPO,46
2026-03-14,Trenčín,SPO,10
2026-03-14,Trnava,SPO,19
2026-03-14,Wien Karlsplatz,SPO,13
2026-03-14,Žilina,SPO,8
2026-03-15,Banská Bystrica,SPO,7
2026-03-15,Bratislava Centrála,SPO,392
2026-03-15,Bratislava Centrála,BPO,88
2026-03-15,Bratislava Centrála,XPO,13
2026-03-15,Bratislava Centrála,XL,25
2026-03-15,Bratislava Petržalka,SPO,5
2026-03-15,Budapest Újbuda Központ,SPO,8
2026-03-15,Budapešť Blaha,SPO,13
2026-03-15,Budapešť Blaha,BPO,1
2026-03-15,CBP Budapešť centrála,SPO,278
2026-03-15,CBP Budapešť centrála,BPO,61
2026-03-15,CBP Budapešť centrála,XPO,33
2026-03-15,CBP Budapešť centrála,XL,9
2026-03-15,CZLC4,SPO,672
2026-03-15,CZLC4,BPO,106
2026-03-15,Košice,SPO,21
2026-03-15,LCU,XPO,83
2026-03-15,Nitra,SPO,13
2026-03-15,Pobočka HULC1,SPO,10
2026-03-15,Prešov,SPO,15
2026-03-15,Trenčín,SPO,6
2026-03-15,Trnava,SPO,14
2026-03-15,Wien Karlsplatz,SPO,5
2026-03-15,Žilina,SPO,10
2026-03-16,Banská Bystrica,SPO,9
2026-03-16,Bratislava Centrála,SPO,329
2026-03-16,Bratislava Centrála,BPO,66
2026-03-16,Bratislava Centrála,XPO,56
2026-03-16,Bratislava Centrála,XL,10
2026-03-16,Bratislava Petržalka,SPO,5
2026-03-16,Budapest Újbuda Központ,SPO,2
2026-03-16,Budapešť Blaha,SPO,5
2026-03-16,CBP Budapešť centrála,SPO,169
2026-03-16,CBP Budapešť centrála,BPO,22
2026-03-16,CBP Budapešť centrála,XPO,17
2026-03-16,CBP Budapešť centrála,XL,2
2026-03-16,CZLC4,SPO,658
2026-03-16,CZLC4,BPO,201
2026-03-16,Košice,SPO,3
2026-03-16,LCU,BPO,1
2026-03-16,LCU,XPO,113
2026-03-16,LCU,VB,51
2026-03-16,Nitra,SPO,10
2026-03-16,Nitra,BPO,1
2026-03-16,Pobočka HULC1,SPO,5
2026-03-16,Prešov,SPO,6
2026-03-16,Trenčín,SPO,4
2026-03-16,Trnava,SPO,11
2026-03-16,Žilina,SPO,6
2026-03-17,Banská Bystrica,SPO,3
2026-03-17,Bratislava Centrála,SPO,346
2026-03-17,Bratislava Centrála,BPO,54
2026-03-17,Bratislava Centrála,XPO,22
2026-03-17,Bratislava Petržalka,SPO,8
2026-03-17,Budapest Újbuda Központ,SPO,5
2026-03-17,Budapešť Blaha,SPO,13
2026-03-17,CBP Budapešť centrála,SPO,303
2026-03-17,CBP Budapešť centrála,BPO,97
2026-03-17,CBP Budapešť centrála,XPO,24
2026-03-17,CBP Budapešť centrála,XL,15
2026-03-17,CZLC4,SPO,1347
2026-03-17,CZLC4,BPO,198
2026-03-17,Košice,SPO,5
2026-03-17,LCU,XPO,138
2026-03-17,LCU,XL,48
2026-03-17,LCU,VB,68
2026-03-17,Nitra,SPO,6
2026-03-17,Pobočka HULC1,SPO,14
2026-03-17,Prešov,SPO,5
2026-03-17,Trenčín,SPO,3
2026-03-17,Trnava,SPO,6
2026-03-17,Wien Karlsplatz,SPO,1
2026-03-17,Žilina,SPO,2
2026-03-18,Banská Bystrica,SPO,3
2026-03-18,Bratislava Centrála,SPO,309
2026-03-18,Bratislava Centrála,BPO,47
2026-03-18,Bratislava Centrála,XPO,33
2026-03-18,Bratislava Petržalka,SPO,1
2026-03-18,Budapest Újbuda Központ,SPO,1
2026-03-18,Budapešť Blaha,SPO,8
2026-03-18,CBP Budapešť centrála,SPO,219
2026-03-18,CBP Budapešť centrála,BPO,72
2026-03-18,CBP Budapešť centrála,XPO,34
2026-03-18,CBP Budapešť centrála,XL,13
2026-03-18,CZLC4,SPO,620
2026-03-18,CZLC4,BPO,180
2026-03-18,Košice,SPO,5
2026-03-18,LCU,SPO,1
2026-03-18,LCU,BPO,2
2026-03-18,LCU,XPO,64
2026-03-18,LCU,XL,35
2026-03-18,LCU,VB,42
2026-03-18,Nitra,SPO,13
2026-03-18,Pobočka HULC1,SPO,9
2026-03-18,Prešov,SPO,4
2026-03-18,Trenčín,SPO,2
2026-03-18,Trnava,SPO,11
2026-03-18,Wien Karlsplatz,SPO,1
2026-03-18,Žilina,SPO,4
2026-03-19,Banská Bystrica,SPO,24
2026-03-19,Banská Bystrica,BPO,2
2026-03-19,Bratislava Centrála,SPO,527
2026-03-19,Bratislava Centrála,BPO,87
2026-03-19,Bratislava Centrála,XPO,39
2026-03-19,Bratislava Petržalka,SPO,6
2026-03-19,Budapest Újbuda Központ,SPO,6
2026-03-19,Budapešť Blaha,SPO,8
2026-03-19,Budapešť Blaha,BPO,1
2026-03-19,CBP Budapešť centrála,SPO,273
2026-03-19,CBP Budapešť centrála,BPO,84
2026-03-19,CBP Budapešť centrála,XPO,54
2026-03-19,CBP Budapešť centrála,XL,9
2026-03-19,CZLC4,SPO,652
2026-03-19,CZLC4,BPO,155
2026-03-19,Košice,SPO,12
2026-03-19,Košice,BPO,1
2026-03-19,LCU,XPO,164
2026-03-19,LCU,XL,21
2026-03-19,LCU,VB,31
2026-03-19,Nitra,SPO,18
2026-03-19,Pobočka HULC1,SPO,4
2026-03-19,Prešov,SPO,17
2026-03-19,Prešov,BPO,1
2026-03-19,Trenčín,SPO,13
2026-03-19,Trnava,SPO,19
2026-03-19,Trnava,BPO,1
2026-03-19,Wien Karlsplatz,SPO,3
2026-03-19,Žilina,SPO,13
2026-03-20,Banská Bystrica,SPO,8
2026-03-20,Bratislava Centrála,SPO,317
2026-03-20,Bratislava Centrála,BPO,87
2026-03-20,Bratislava Centrála,XPO,43
2026-03-20,Bratislava Centrála,XL,14
2026-03-20,Bratislava Petržalka,SPO,1
2026-03-20,Budapest Újbuda Központ,SPO,1
2026-03-20,Budapešť Blaha,SPO,9
2026-03-20,CBP Budapešť centrála,SPO,644
2026-03-20,CBP Budapešť centrála,BPO,74
2026-03-20,CBP Budapešť centrála,XPO,33
2026-03-20,CBP Budapešť centrála,XL,10
2026-03-20,CZLC4,SPO,1800
2026-03-20,CZLC4,BPO,249
2026-03-20,Košice,SPO,8
2026-03-20,LCU,XPO,56
2026-03-20,LCU,VB,14
2026-03-20,Nitra,SPO,6
2026-03-20,Pobočka HULC1,SPO,8
2026-03-20,Prešov,SPO,8
2026-03-20,Trnava,SPO,18
2026-03-20,Wien Karlsplatz,SPO,4
2026-03-20,Žilina,SPO,7
2026-03-21,Banská Bystrica,SPO,7
2026-03-21,Bratislava Centrála,SPO,322
2026-03-21,Bratislava Centrála,BPO,84
2026-03-21,Bratislava Centrála,XPO,43
2026-03-21,Bratislava Petržalka,SPO,2
2026-03-21,Budapest Újbuda Központ,SPO,3
2026-03-21,Budapešť Blaha,SPO,10
2026-03-21,CBP Budapešť centrála,SPO,257
2026-03-21,CBP Budapešť centrála,BPO,63
2026-03-21,CBP Budapešť centrála,XPO,25
2026-03-21,CBP Budapešť centrála,XL,6
2026-03-21,CZLC4,SPO,453
2026-03-21,CZLC4,BPO,141
2026-03-21,Košice,SPO,7
2026-03-21,LCU,XPO,44
2026-03-21,LCU,XL,107
2026-03-21,LCU,VB,14
2026-03-21,Nitra,SPO,12
2026-03-21,Pobočka HULC1,SPO,5
2026-03-21,Pobočka HULC1,BPO,1
2026-03-21,Prešov,SPO,8
2026-03-21,Trenčín,SPO,5
2026-03-21,Trnava,SPO,22
2026-03-21,Wien Karlsplatz,SPO,2
2026-03-21,Žilina,SPO,9
2026-03-22,Banská Bystrica,SPO,13
2026-03-22,Bratislava Centrála,SPO,414
2026-03-22,Bratislava Centrála,BPO,92
2026-03-22,Bratislava Centrála,XPO,19
2026-03-22,Bratislava Centrála,XL,8
2026-03-22,Bratislava Petržalka,SPO,6
2026-03-22,Budapest Újbuda Központ,SPO,4
2026-03-22,Budapešť Blaha,SPO,7
2026-03-22,CBP Budapešť centrála,SPO,325
2026-03-22,CBP Budapešť centrála,BPO,77
2026-03-22,CBP Budapešť centrála,XPO,33
2026-03-22,CBP Budapešť centrála,XL,4
2026-03-22,CZLC4,SPO,576
2026-03-22,CZLC4,BPO,85
2026-03-22,Košice,SPO,12
2026-03-22,LCU,XPO,61
2026-03-22,LCU,XL,33
2026-03-22,LCU,VB,22
2026-03-22,Nitra,SPO,16
2026-03-22,Pobočka HULC1,SPO,9
2026-03-22,Prešov,SPO,7
2026-03-22,Trenčín,SPO,11
2026-03-22,Trnava,SPO,12
2026-03-22,Wien Karlsplatz,SPO,1
2026-03-22,Žilina,SPO,10
2026-03-23,Banská Bystrica,SPO,7
2026-03-23,Bratislava Centrála,SPO,336
2026-03-23,Bratislava Centrála,BPO,76
2026-03-23,Bratislava Centrála,XPO,13
2026-03-23,Bratislava Centrála,XL,9
2026-03-23,Bratislava Petržalka,SPO,2
2026-03-23,Budapest Újbuda Központ,SPO,5
2026-03-23,Budapešť Blaha,SPO,4
2026-03-23,CBP Budapešť centrála,SPO,188
2026-03-23,CBP Budapešť centrála,BPO,46
2026-03-23,CBP Budapešť centrála,XPO,46
2026-03-23,CBP Budapešť centrála,XL,16
2026-03-23,CZLC4,SPO,871
2026-03-23,CZLC4,BPO,218
2026-03-23,CZLC4,XPO,1
2026-03-23,Košice,SPO,2
2026-03-23,LCU,XPO,106
2026-03-23,LCU,XL,10
2026-03-23,LCU,VB,28
2026-03-23,Nitra,SPO,4
2026-03-23,Pobočka HULC1,SPO,4
2026-03-23,Prešov,SPO,14
2026-03-23,Prešov,BPO,1
2026-03-23,Trenčín,SPO,4
2026-03-23,Trnava,SPO,8
2026-03-23,Trnava,BPO,1
2026-03-23,Žilina,SPO,5
2026-03-24,Banská Bystrica,SPO,9
2026-03-24,Bratislava Centrála,SPO,351
2026-03-24,Bratislava Centrála,BPO,94
2026-03-24,Bratislava Centrála,XPO,19
2026-03-24,Bratislava Petržalka,SPO,3
2026-03-24,Budapest Újbuda Központ,SPO,9
2026-03-24,Budapešť Blaha,SPO,18
2026-03-24,Budapešť Blaha,BPO,1
2026-03-24,CBP Budapešť centrála,SPO,322
2026-03-24,CBP Budapešť centrála,BPO,77
2026-03-24,CBP Budapešť centrála,XPO,38
2026-03-24,CBP Budapešť centrála,XL,11
2026-03-24,CZLC4,SPO,1015
2026-03-24,CZLC4,BPO,260
2026-03-24,Košice,SPO,11
2026-03-24,LCU,XPO,174
2026-03-24,LCU,XL,37
2026-03-24,LCU,VB,24
2026-03-24,Nitra,SPO,9
2026-03-24,Pobočka HULC1,SPO,20
2026-03-24,Pobočka HULC1,BPO,1
2026-03-24,Prešov,SPO,5
2026-03-24,Trenčín,SPO,4
2026-03-24,Trnava,SPO,7
2026-03-24,Wien Karlsplatz,SPO,2
2026-03-24,Žilina,SPO,4
2026-03-25,Banská Bystrica,SPO,23
2026-03-25,Bratislava Centrála,SPO,277
2026-03-25,Bratislava Centrála,BPO,47
2026-03-25,Bratislava Centrála,XPO,32
2026-03-25,Bratislava Centrála,XL,5
2026-03-25,Bratislava Petržalka,SPO,24
2026-03-25,Budapest Újbuda Központ,SPO,20
2026-03-25,Budapešť Blaha,SPO,26
2026-03-25,CBP Budapešť centrála,SPO,195
2026-03-25,CBP Budapešť centrála,BPO,50
2026-03-25,CBP Budapešť centrála,XPO,40
2026-03-25,CBP Budapešť centrála,XL,7
2026-03-25,CZLC4,SPO,748
2026-03-25,CZLC4,BPO,155
2026-03-25,Košice,SPO,30
2026-03-25,LCU,XPO,119
